x,y,block_id,x_m,y_m,z_top_m,z_bottom_m,bench_name,location,oxidation,density_tpm3,au_gpt,cu_pct,ag_gpt,Axb,BWi_kWht,DWi_kWhm3,UCS_MPa,RMR,digability,sulfides_pct,carbonate_pct,clays_pct,fault_dist_m,cn_demand_kgt,rec_au,rec_cu,rec_ag,pf_target_kgpm3,target_p80_mm,wet,latitude,longitude,lithology,alteration_domain,mineral_domain,structure_domain,pattern_id
363614.918068,6591481.589991,B_047_016,470.0,-290.0,200.0,185.0,RL185-200,waste,fresh,2.73,0.012,0.0321,0.8,44.5,18.7,6.73,114.5,52.3,medium,0.64,0.78,1.39,252.8,0.0,0.75,0.87,0.76,1.02,135,False,-30.801914693899,121.574385220318,propylitic_volcanics,propylitic_halo,waste,background,
363624.918068,6591481.589991,B_048_016,480.0,-290.0,200.0,185.0,RL185-200,waste,fresh,2.66,0.011,0.0316,0.76,46.2,19.7,6.87,120.2,60.9,hard,0.64,0.82,1.73,255.5,0.0,0.75,0.86,0.76,1.07,140,False,-30.801915843441,121.574489721659,propylitic_volcanics,propylitic_halo,waste,background,
363634.918068,6591481.589991,B_049_016,490.0,-290.0,200.0,185.0,RL185-200,waste,fresh,2.71,0.012,0.0319,0.77,47.4,18.99,6.73,125.9,61.9,hard,0.7,0.88,1.27,258.1,0.0,0.75,0.87,0.75,1.06,140,False,-30.8019169929,121.574594223006,propylitic_volcanics,propylitic_halo,waste,background,
363644.918068,6591481.589991,B_050_016,500.0,-290.0,200.0,185.0,RL185-200,waste,fresh,2.7,0.012,0.031,0.74,47.7,19.44,6.67,121.6,58.0,hard,0.86,0.82,1.09,260.7,0.0,0.75,0.87,0.75,1.03,135,False,-30.801918142274,121.574698724359,propylitic_volcanics,propylitic_halo,waste,background,
363654.918068,6591481.589991,B_051_016,510.0,-290.0,200.0,185.0,RL185-200,waste,fresh,2.72,0.012,0.0323,0.78,45.0,19.35,6.36,103.4,59.7,hard,0.28,0.89,1.29,263.3,0.0,0.75,0.88,0.79,1.01,145,False,-30.801919291564,121.574803225718,propylitic_volcanics,propylitic_halo,waste,background,
363664.918068,6591481.589991,B_052_016,520.0,-290.0,200.0,185.0,RL185-200,waste,fresh,2.68,0.012,0.031,0.75,48.2,20.18,7.05,119.4,60.6,hard,0.8,0.7,1.36,265.8,0.0,0.74,0.86,0.76,1.05,135,False,-30.80192044077,121.574907727083,propylitic_volcanics,propylitic_halo,waste,background,
363674.918068,6591481.589991,B_053_016,530.0,-290.0,200.0,185.0,RL185-200,waste,fresh,2.67,0.012,0.03,0.72,47.7,18.99,6.78,111.4,61.0,hard,0.65,0.68,0.91,268.3,0.0,0.75,0.86,0.78,1.02,140,False,-30.801921589892,121.575012228454,propylitic_volcanics,propylitic_halo,waste,background,
363684.918068,6591481.589991,B_054_016,540.0,-290.0,200.0,185.0,RL185-200,waste,fresh,2.7,0.012,0.0302,0.72,48.7,19.86,7.07,138.9,62.3,hard,0.86,0.71,1.13,270.7,0.0,0.74,0.87,0.75,1.11,130,False,-30.801922738929,121.575116729831,propylitic_volcanics,propylitic_halo,waste,background,
363694.918068,6591481.589991,B_055_016,550.0,-290.0,200.0,185.0,RL185-200,waste,fresh,2.7,0.012,0.03,0.69,47.9,19.87,6.86,111.1,63.3,hard,0.6,0.77,0.77,273.2,0.0,0.75,0.88,0.76,1.01,140,False,-30.801923887882,121.575221231215,propylitic_volcanics,propylitic_halo,waste,background,
363704.918068,6591481.589991,B_056_016,560.0,-290.0,200.0,185.0,RL185-200,waste,fresh,2.69,0.011,0.0286,0.65,46.1,19.22,7.45,104.6,70.7,hard,0.69,0.73,1.09,275.5,0.0,0.75,0.87,0.78,0.95,145,False,-30.801925036751,121.575325732604,propylitic_volcanics,propylitic_halo,waste,background,
363714.918068,6591481.589991,B_057_016,570.0,-290.0,200.0,185.0,RL185-200,waste,fresh,2.68,0.009,0.0231,0.54,46.2,20.51,7.26,124.0,61.2,hard,0.43,0.66,0.73,277.9,0.0,0.75,0.85,0.78,1.08,135,False,-30.801926185536,121.575430233999,propylitic_volcanics,propylitic_halo,waste,background,
363724.918068,6591481.589991,B_058_016,580.0,-290.0,200.0,185.0,RL185-200,waste,fresh,2.74,0.004,0.0095,0.25,44.2,21.54,7.56,149.5,62.5,hard,0.58,0.41,0.76,280.2,0.0,0.74,0.81,0.78,1.18,115,False,-30.801927334237,121.5755347354,late_mafic_dyke,barren_intrusive,late_barren_intrusion,intrusion_contact,
363734.918068,6591481.589991,B_059_016,590.0,-290.0,200.0,185.0,RL185-200,waste,fresh,2.78,0.003,0.0046,0.14,40.0,22.13,7.55,162.9,68.4,hard,0.38,0.44,0.79,282.5,0.0,0.75,0.8,0.77,1.18,120,False,-30.801928482853,121.575639236807,late_mafic_dyke,barren_intrusive,late_barren_intrusion,intrusion_contact,
363744.918068,6591481.589991,B_060_016,600.0,-290.0,200.0,185.0,RL185-200,waste,fresh,2.73,0.005,0.0139,0.33,42.3,20.95,7.64,140.6,61.0,hard,0.38,0.57,0.45,284.8,0.0,0.74,0.82,0.77,1.15,115,False,-30.801929631385,121.57574373822,late_mafic_dyke,barren_intrusive,waste,background,
363754.918068,6591481.589991,B_061_016,610.0,-290.0,200.0,185.0,RL185-200,waste,transition,2.67,0.008,0.0212,0.48,51.7,18.6,6.62,117.4,55.1,hard,0.51,0.71,1.79,287.1,0.0,0.75,0.72,0.76,1.05,135,True,-30.801930779833,121.575848239639,propylitic_volcanics,propylitic_halo,waste,background,
363764.918068,6591481.589991,B_062_016,620.0,-290.0,200.0,185.0,RL185-200,waste,transition,2.62,0.011,0.0229,0.56,53.0,18.71,5.88,92.8,56.9,medium,0.49,0.83,1.44,289.4,0.0,0.75,0.74,0.77,0.96,145,True,-30.801931928197,121.575952741065,propylitic_volcanics,propylitic_halo,waste,background,
363774.918068,6591481.589991,B_063_016,630.0,-290.0,200.0,185.0,RL185-200,waste,transition,2.61,0.011,0.0239,0.56,52.6,17.8,5.92,101.3,61.5,medium,0.58,0.6,1.76,291.6,0.0,0.75,0.74,0.77,0.93,140,True,-30.801933076476,121.576057242496,propylitic_volcanics,propylitic_halo,waste,background,
363784.918068,6591481.589991,B_064_016,640.0,-290.0,200.0,185.0,RL185-200,waste,transition,2.57,0.011,0.0235,0.56,50.6,19.11,5.88,83.1,56.4,medium,0.21,0.71,1.4,293.9,0.0,0.75,0.73,0.78,0.91,150,True,-30.801934224672,121.576161743933,propylitic_volcanics,propylitic_halo,waste,background,
363794.918068,6591481.589991,B_065_016,650.0,-290.0,200.0,185.0,RL185-200,waste,transition,2.6,0.01,0.0229,0.55,53.2,17.55,6.5,106.5,53.5,medium,0.53,0.72,1.55,296.1,0.0,0.75,0.74,0.77,0.99,140,True,-30.801935372783,121.576266245376,propylitic_volcanics,propylitic_halo,waste,background,
363804.918068,6591481.589991,B_066_016,660.0,-290.0,200.0,185.0,RL185-200,waste,transition,2.58,0.01,0.0225,0.55,51.6,18.37,6.61,93.6,53.1,medium,0.38,0.87,1.97,298.4,0.0,0.75,0.74,0.74,0.88,145,True,-30.80193652081,121.576370746825,propylitic_volcanics,propylitic_halo,waste,background,
363814.918068,6591481.589991,B_067_016,670.0,-290.0,200.0,185.0,RL185-200,waste,transition,2.62,0.01,0.0206,0.53,51.2,17.84,6.1,95.0,63.4,medium,0.68,0.74,1.8,300.6,0.0,0.74,0.73,0.75,0.96,140,True,-30.801937668752,121.57647524828,propylitic_volcanics,propylitic_halo,waste,background,
363824.918068,6591481.589991,B_068_016,680.0,-290.0,200.0,185.0,RL185-200,waste,transition,2.62,0.009,0.0216,0.53,50.6,17.62,6.39,97.2,56.4,medium,0.77,0.66,1.6,302.9,0.0,0.75,0.75,0.76,0.93,135,True,-30.801938816611,121.576579749741,propylitic_volcanics,propylitic_halo,waste,background,
363834.918068,6591481.589991,B_069_016,690.0,-290.0,200.0,185.0,RL185-200,waste,transition,2.63,0.01,0.0208,0.52,51.4,18.7,6.63,109.4,55.6,hard,0.87,0.61,1.54,305.1,0.0,0.75,0.74,0.76,1.02,140,True,-30.801939964385,121.576684251208,propylitic_volcanics,propylitic_halo,waste,background,
363844.918068,6591481.589991,B_070_016,700.0,-290.0,200.0,185.0,RL185-200,waste,transition,2.62,0.009,0.0202,0.49,51.7,18.09,5.74,101.7,56.6,medium,0.65,0.52,1.53,307.4,0.0,0.75,0.73,0.74,0.96,150,True,-30.801941112075,121.576788752682,propylitic_volcanics,propylitic_halo,waste,background,
363854.918068,6591481.589991,B_071_016,710.0,-290.0,200.0,185.0,RL185-200,waste,transition,2.59,0.009,0.0204,0.49,52.7,18.88,5.9,96.6,52.3,medium,0.62,0.73,1.38,307.4,0.0,0.75,0.74,0.75,0.96,150,True,-30.801942259681,121.576893254161,propylitic_volcanics,propylitic_halo,waste,background,
363864.918068,6591481.589991,B_072_016,720.0,-290.0,200.0,185.0,RL185-200,waste,transition,2.63,0.008,0.0196,0.49,51.3,18.51,6.17,90.6,60.5,medium,0.56,0.69,1.58,303.0,0.0,0.75,0.75,0.77,0.92,155,True,-30.801943407203,121.576997755646,propylitic_volcanics,propylitic_halo,waste,background,
363874.918068,6591481.589991,B_073_016,730.0,-290.0,200.0,185.0,RL185-200,waste,transition,2.64,0.009,0.0204,0.52,51.6,18.1,6.37,102.4,55.0,hard,0.64,0.51,1.25,298.6,0.0,0.75,0.73,0.77,0.95,150,True,-30.80194455464,121.577102257137,propylitic_volcanics,propylitic_halo,waste,background,
363884.918068,6591481.589991,B_074_016,740.0,-290.0,200.0,185.0,RL185-200,waste,transition,2.65,0.008,0.0198,0.48,53.0,17.6,5.95,106.5,57.0,hard,1.03,0.71,1.6,294.0,0.0,0.74,0.74,0.74,0.9,140,True,-30.801945701993,121.577206758634,propylitic_volcanics,propylitic_halo,waste,background,
363894.918068,6591481.589991,B_075_016,750.0,-290.0,200.0,185.0,RL185-200,waste,transition,2.6,0.008,0.0196,0.48,52.1,19.12,6.18,95.2,50.8,medium,0.58,0.59,1.68,289.4,0.0,0.75,0.73,0.76,0.91,145,True,-30.801946849262,121.577311260137,propylitic_volcanics,propylitic_halo,waste,background,
363904.918068,6591481.589991,B_076_016,760.0,-290.0,200.0,185.0,RL185-200,waste,transition,2.66,0.008,0.0206,0.46,51.1,18.47,6.24,89.7,56.9,medium,0.48,0.47,1.46,284.7,0.0,0.75,0.72,0.78,0.88,150,True,-30.801947996447,121.577415761646,propylitic_volcanics,propylitic_halo,waste,background,
363914.918068,6591481.589991,B_077_016,770.0,-290.0,200.0,185.0,RL185-200,waste,transition,2.62,0.008,0.0198,0.44,52.2,18.41,6.31,88.9,57.6,medium,0.55,0.52,1.7,279.8,0.0,0.75,0.75,0.76,0.91,155,True,-30.801949143548,121.577520263161,propylitic_volcanics,propylitic_halo,waste,background,
363924.918068,6591481.589991,B_078_016,780.0,-290.0,200.0,185.0,RL185-200,waste,transition,2.65,0.009,0.021,0.48,50.9,17.89,5.48,102.2,58.4,hard,0.47,0.62,1.85,274.9,0.0,0.74,0.73,0.77,1.0,150,True,-30.801950290564,121.577624764682,propylitic_volcanics,propylitic_halo,waste,background,
363934.918068,6591481.589991,B_079_016,790.0,-290.0,200.0,185.0,RL185-200,waste,transition,2.62,0.008,0.0202,0.45,51.9,17.93,6.45,89.3,55.8,medium,0.55,0.6,1.65,269.9,0.0,0.74,0.74,0.76,0.92,145,True,-30.801951437496,121.577729266209,propylitic_volcanics,propylitic_halo,waste,background,
363944.918068,6591481.589991,B_080_016,800.0,-290.0,200.0,185.0,RL185-200,waste,transition,2.6,0.008,0.0206,0.47,52.2,18.97,5.9,100.4,56.3,medium,0.34,0.54,1.65,264.7,0.0,0.75,0.73,0.78,0.96,145,True,-30.801952584344,121.577833767742,propylitic_volcanics,propylitic_halo,waste,background,
363954.918068,6591481.589991,B_081_016,810.0,-290.0,200.0,185.0,RL185-200,waste,transition,2.63,0.008,0.0208,0.47,53.7,18.81,6.04,101.6,57.3,medium,0.94,0.4,2.01,259.5,0.0,0.75,0.75,0.75,0.99,145,True,-30.801953731108,121.577938269281,propylitic_volcanics,propylitic_halo,waste,background,
363964.918068,6591481.589991,B_082_016,820.0,-290.0,200.0,185.0,RL185-200,waste,transition,2.62,0.007,0.0204,0.44,53.2,17.13,6.95,95.6,55.1,medium,0.73,0.49,1.85,254.2,0.0,0.75,0.73,0.75,0.88,150,True,-30.801954877787,121.578042770826,propylitic_volcanics,propylitic_halo,waste,background,
363974.918068,6591481.589991,B_083_016,830.0,-290.0,200.0,185.0,RL185-200,waste,transition,2.62,0.008,0.0212,0.47,52.6,18.14,5.65,87.7,60.4,medium,0.48,0.34,2.17,248.8,0.0,0.75,0.74,0.75,0.89,150,True,-30.801956024382,121.578147272377,propylitic_volcanics,propylitic_halo,waste,background,
363984.918068,6591481.589991,B_084_016,840.0,-290.0,200.0,185.0,RL185-200,waste,transition,2.64,0.008,0.0214,0.44,51.8,18.0,5.9,83.6,57.2,medium,0.33,0.4,2.0,243.3,0.0,0.75,0.75,0.76,0.87,150,True,-30.801957170894,121.578251773934,propylitic_volcanics,propylitic_halo,waste,background,
363214.918068,6591491.589991,B_007_017,70.0,-280.0,200.0,185.0,RL185-200,waste,transition,2.62,0.006,0.0204,0.55,52.9,18.26,6.02,102.1,48.5,medium,0.89,0.46,2.71,97.1,0.0,0.75,0.75,0.73,0.97,140,True,-30.801778436314,121.57020650725,propylitic_volcanics,propylitic_halo,waste,background,
363224.918068,6591491.589991,B_008_017,80.0,-280.0,200.0,185.0,RL185-200,waste,transition,2.59,0.006,0.0198,0.56,53.1,18.8,6.22,90.8,62.1,medium,0.42,0.52,2.47,101.3,0.0,0.74,0.75,0.75,0.9,150,True,-30.801779589221,121.570311008253,propylitic_volcanics,propylitic_halo,waste,background,
363234.918068,6591491.589991,B_009_017,90.0,-280.0,200.0,185.0,RL185-200,waste,transition,2.61,0.006,0.0208,0.57,55.2,18.49,5.96,95.0,60.4,medium,0.34,0.46,2.64,97.9,0.0,0.74,0.74,0.75,0.95,145,True,-30.801780742044,121.570415509262,propylitic_volcanics,propylitic_halo,waste,background,
363244.918068,6591491.589991,B_010_017,100.0,-280.0,200.0,185.0,RL185-200,waste,transition,2.63,0.007,0.0208,0.58,54.3,18.02,5.54,91.7,56.2,medium,0.83,0.74,2.63,88.0,0.0,0.74,0.74,0.74,0.9,140,True,-30.801781894782,121.570520010277,propylitic_volcanics,propylitic_halo,waste,background,
363254.918068,6591491.589991,B_011_017,110.0,-280.0,200.0,185.0,RL185-200,waste,transition,2.65,0.007,0.0231,0.62,53.0,18.07,6.73,94.2,55.7,medium,0.56,0.52,2.65,78.1,0.0,0.74,0.72,0.75,0.93,150,True,-30.801783047437,121.570624511298,propylitic_volcanics,propylitic_halo,waste,background,
363264.918068,6591491.589991,B_012_017,120.0,-280.0,200.0,185.0,RL185-200,waste,transition,2.63,0.007,0.0241,0.63,51.2,18.16,6.14,91.9,59.0,medium,0.44,0.79,2.74,68.1,0.0,0.75,0.75,0.74,0.93,145,True,-30.801784200007,121.570729012325,propylitic_volcanics,propylitic_halo,waste,background,
363274.918068,6591491.589991,B_013_017,130.0,-280.0,200.0,185.0,RL185-200,waste,transition,2.61,0.008,0.0248,0.65,50.1,18.07,6.35,86.2,58.6,medium,0.73,0.57,2.79,58.2,0.0,0.74,0.75,0.74,0.9,150,True,-30.801785352493,121.570833513359,propylitic_volcanics,propylitic_halo,waste,background,
363284.918068,6591491.589991,B_014_017,140.0,-280.0,200.0,185.0,RL185-200,waste,transition,2.6,0.009,0.0283,0.72,53.5,18.97,5.71,93.1,53.7,medium,0.72,0.51,2.7,48.3,0.0,0.73,0.74,0.72,0.95,140,True,-30.801786504895,121.570938014398,propylitic_volcanics,propylitic_halo,waste,background,
363294.918068,6591491.589991,B_015_017,150.0,-280.0,200.0,185.0,RL185-200,waste,transition,2.6,0.009,0.0304,0.78,50.6,18.49,6.36,95.2,60.4,medium,0.28,0.66,2.43,38.4,0.0,0.75,0.74,0.74,0.93,145,True,-30.801787657212,121.571042515443,propylitic_volcanics,propylitic_halo,waste,background,
363304.918068,6591491.589991,B_016_017,160.0,-280.0,200.0,185.0,RL185-200,waste,transition,2.61,0.01,0.032,0.82,51.3,19.33,5.65,92.6,44.9,medium,0.97,0.62,2.79,28.5,0.0,0.73,0.75,0.73,0.9,145,True,-30.801788809446,121.571147016494,propylitic_volcanics,propylitic_halo,waste,cross_fault,
363314.918068,6591491.589991,B_017_017,170.0,-280.0,200.0,185.0,RL185-200,waste,transition,2.55,0.01,0.0335,0.81,52.9,16.67,5.95,75.4,46.1,medium,0.57,0.68,3.47,18.6,0.0,0.72,0.72,0.72,0.82,160,True,-30.801789961595,121.571251517551,propylitic_volcanics,propylitic_halo,waste,cross_fault,
363324.918068,6591491.589991,B_018_017,180.0,-280.0,200.0,185.0,RL185-200,waste,transition,2.54,0.01,0.0322,0.77,56.4,17.07,4.47,57.0,39.1,soft,0.61,0.73,4.34,8.6,0.0,0.7,0.7,0.69,0.7,175,True,-30.80179111366,121.571356018615,propylitic_volcanics,propylitic_halo,waste,cross_fault,
363334.918068,6591491.589991,B_019_017,190.0,-280.0,200.0,185.0,RL185-200,waste,transition,2.56,0.009,0.031,0.73,58.7,16.04,4.54,33.8,18.0,soft,0.72,0.73,4.92,1.3,0.0,0.68,0.7,0.66,0.59,180,True,-30.801792265641,121.571460519684,propylitic_volcanics,propylitic_halo,waste,cross_fault,
363344.918068,6591491.589991,B_020_017,200.0,-280.0,200.0,185.0,RL185-200,waste,transition,2.54,0.01,0.0322,0.75,55.5,17.4,5.62,56.1,28.2,soft,0.68,0.78,4.01,11.2,0.0,0.7,0.72,0.69,0.69,170,True,-30.801793417537,121.571565020759,propylitic_volcanics,propylitic_halo,waste,cross_fault,
363354.918068,6591491.589991,B_021_017,210.0,-280.0,200.0,185.0,RL185-200,waste,transition,2.52,0.01,0.0322,0.78,55.9,17.19,4.98,83.8,50.0,medium,0.51,0.72,3.7,21.1,0.0,0.72,0.74,0.72,0.81,155,True,-30.80179456935,121.57166952184,propylitic_volcanics,propylitic_halo,waste,cross_fault,
363364.918068,6591491.589991,B_022_017,220.0,-280.0,200.0,185.0,RL185-200,waste,transition,2.58,0.011,0.0327,0.79,53.5,18.77,6.23,100.3,58.6,medium,0.66,0.6,3.16,31.0,0.0,0.74,0.71,0.73,0.97,150,True,-30.801795721078,121.571774022928,propylitic_volcanics,propylitic_halo,waste,cross_fault,
363374.918068,6591491.589991,B_023_017,230.0,-280.0,200.0,185.0,RL185-200,waste,fresh,2.67,0.011,0.0374,0.83,47.2,19.44,7.28,110.7,56.6,hard,0.64,0.67,2.38,40.9,0.0,0.74,0.88,0.74,1.0,135,False,-30.801796872722,121.571878524021,propylitic_volcanics,propylitic_halo,waste,background,
363384.918068,6591491.589991,B_024_017,240.0,-280.0,200.0,185.0,RL185-200,waste,fresh,2.68,0.01,0.0353,0.76,46.9,18.25,6.77,122.9,57.3,hard,0.85,0.56,2.08,50.9,0.0,0.75,0.87,0.74,1.03,135,False,-30.801798024281,121.57198302512,propylitic_volcanics,propylitic_halo,waste,background,
363394.918068,6591491.589991,B_025_017,250.0,-280.0,200.0,185.0,RL185-200,waste,fresh,2.7,0.01,0.0327,0.74,47.5,18.89,7.01,114.5,58.1,hard,0.62,0.72,2.08,60.8,0.0,0.74,0.89,0.75,1.01,140,False,-30.801799175757,121.572087526226,propylitic_volcanics,propylitic_halo,waste,background,
363404.918068,6591491.589991,B_026_017,260.0,-280.0,200.0,185.0,RL185-200,waste,fresh,2.72,0.01,0.031,0.74,46.3,18.51,7.26,108.2,60.7,hard,0.7,0.77,2.28,70.7,0.0,0.74,0.84,0.74,1.0,140,False,-30.801800327148,121.572192027337,propylitic_volcanics,propylitic_halo,waste,background,
363414.918068,6591491.589991,B_027_017,270.0,-280.0,200.0,185.0,RL185-200,waste,fresh,2.69,0.01,0.0316,0.74,46.4,18.7,6.81,104.1,59.5,hard,0.46,0.55,2.27,80.6,0.0,0.75,0.88,0.74,0.96,140,False,-30.801801478455,121.572296528455,propylitic_volcanics,propylitic_halo,waste,background,
363424.918068,6591491.589991,B_028_017,280.0,-280.0,200.0,185.0,RL185-200,waste,fresh,2.77,0.007,0.0223,0.55,46.0,20.55,6.97,123.9,62.8,hard,0.71,0.73,2.24,90.5,0.0,0.74,0.85,0.74,1.06,130,False,-30.801802629678,121.572401029578,propylitic_volcanics,propylitic_halo,waste,background,
363434.918068,6591491.589991,B_029_017,290.0,-280.0,200.0,185.0,RL185-200,waste,fresh,2.8,0.003,0.0074,0.24,39.9,22.52,7.59,153.8,54.2,hard,0.62,0.39,2.19,100.4,0.0,0.72,0.8,0.75,1.18,120,False,-30.801803780817,121.572505530707,late_mafic_dyke,barren_intrusive,late_barren_intrusion,intrusion_contact,
363444.918068,6591491.589991,B_030_017,300.0,-280.0,200.0,185.0,RL185-200,waste,fresh,2.74,0.005,0.0143,0.37,42.7,21.55,7.87,139.4,64.4,hard,0.25,0.6,2.67,110.4,0.0,0.72,0.8,0.76,1.16,125,False,-30.801804931871,121.572610031843,late_mafic_dyke,barren_intrusive,waste,background,
363454.918068,6591491.589991,B_031_017,310.0,-280.0,200.0,185.0,RL185-200,waste,fresh,2.68,0.009,0.0286,0.72,46.7,19.39,7.29,121.4,61.8,hard,0.46,0.77,2.26,120.3,0.0,0.75,0.84,0.77,1.04,135,False,-30.801806082841,121.572714532984,propylitic_volcanics,propylitic_halo,waste,background,
363464.918068,6591491.589991,B_032_017,320.0,-280.0,200.0,185.0,RL185-200,waste,fresh,2.7,0.011,0.0331,0.79,48.3,19.04,6.92,107.5,54.3,hard,0.83,0.69,2.47,130.2,0.0,0.74,0.87,0.74,0.97,140,False,-30.801807233727,121.572819034132,propylitic_volcanics,propylitic_halo,waste,background,
363474.918068,6591491.589991,B_033_017,330.0,-280.0,200.0,185.0,RL185-200,waste,fresh,2.69,0.011,0.0343,0.8,47.7,19.45,6.39,119.3,58.3,hard,0.19,0.84,2.45,140.1,0.0,0.74,0.88,0.76,1.03,130,False,-30.801808384529,121.572923535285,propylitic_volcanics,propylitic_halo,waste,background,
363484.918068,6591491.589991,B_034_017,340.0,-280.0,200.0,185.0,RL185-200,waste,fresh,2.72,0.012,0.0343,0.86,47.1,18.66,6.6,108.7,59.8,hard,0.39,0.9,2.35,150.0,0.0,0.75,0.88,0.75,0.97,135,False,-30.801809535247,121.573028036445,propylitic_volcanics,propylitic_halo,waste,background,
363494.918068,6591491.589991,B_035_017,350.0,-280.0,200.0,185.0,RL185-200,waste,fresh,2.63,0.012,0.037,0.85,48.2,19.48,7.54,108.3,55.6,hard,0.5,0.79,1.98,159.9,0.0,0.74,0.87,0.75,0.98,145,False,-30.80181068588,121.57313253761,propylitic_volcanics,propylitic_halo,waste,background,
363504.918068,6591491.589991,B_036_017,360.0,-280.0,200.0,185.0,RL185-200,waste,fresh,2.63,0.012,0.0355,0.83,46.8,19.5,7.02,97.0,62.4,medium,0.53,0.76,2.39,169.9,0.0,0.75,0.87,0.74,0.92,150,False,-30.801811836429,121.573237038782,propylitic_volcanics,propylitic_halo,waste,background,
363514.918068,6591491.589991,B_037_017,370.0,-280.0,200.0,185.0,RL185-200,waste,fresh,2.72,0.012,0.0361,0.86,46.5,19.02,6.8,122.0,56.7,hard,0.67,0.77,2.2,179.8,0.0,0.74,0.87,0.76,1.03,140,False,-30.801812986894,121.573341539959,propylitic_volcanics,propylitic_halo,waste,background,
363524.918068,6591491.589991,B_038_017,380.0,-280.0,200.0,185.0,RL185-200,waste,fresh,2.71,0.013,0.0368,0.9,45.6,20.0,6.61,110.7,60.2,hard,0.52,0.8,2.11,189.7,0.0,0.75,0.87,0.76,1.04,135,False,-30.801814137275,121.573446041143,propylitic_volcanics,propylitic_halo,waste,background,
363534.918068,6591491.589991,B_039_017,390.0,-280.0,200.0,185.0,RL185-200,waste,fresh,2.68,0.013,0.0349,0.88,45.2,19.02,6.89,111.7,53.9,medium,0.55,0.88,2.34,199.6,0.0,0.74,0.87,0.75,0.98,140,False,-30.801815287571,121.573550542332,propylitic_volcanics,propylitic_halo,waste,background,
363544.918068,6591491.589991,B_040_017,400.0,-280.0,200.0,185.0,RL185-200,waste,fresh,2.74,0.013,0.0367,0.89,46.3,18.98,7.6,110.9,64.3,hard,0.78,0.85,1.98,209.5,0.0,0.75,0.89,0.75,0.99,140,False,-30.801816437784,121.573655043528,propylitic_volcanics,propylitic_halo,waste,background,
363554.918068,6591491.589991,B_041_017,410.0,-280.0,200.0,185.0,RL185-200,waste,fresh,2.71,0.023,0.1069,1.17,47.1,19.87,6.8,133.5,61.8,hard,0.95,0.86,2.11,219.4,0.0,0.74,0.85,0.72,1.08,135,False,-30.801817587912,121.573759544729,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363564.918068,6591491.589991,B_042_017,420.0,-280.0,200.0,185.0,RL185-200,waste,fresh,2.71,0.013,0.037,0.9,44.4,18.6,7.29,120.0,52.6,medium,0.87,0.81,1.96,229.1,0.0,0.74,0.87,0.74,1.06,135,False,-30.801818737956,121.573864045937,propylitic_volcanics,propylitic_halo,waste,background,
363574.918068,6591491.589991,B_043_017,430.0,-280.0,200.0,185.0,RL185-200,waste,fresh,2.73,0.023,0.1096,1.18,46.5,19.25,7.08,120.5,65.5,hard,0.96,0.97,1.78,232.1,0.0,0.75,0.86,0.74,1.01,130,False,-30.801819887915,121.57396854715,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363584.918068,6591491.589991,B_044_017,440.0,-280.0,200.0,185.0,RL185-200,waste,fresh,2.73,0.013,0.0367,0.86,47.7,19.44,6.75,108.6,57.3,hard,0.48,1.01,1.84,235.0,0.0,0.74,0.87,0.76,1.04,140,False,-30.801821037791,121.57407304837,propylitic_volcanics,propylitic_halo,waste,background,
363594.918068,6591491.589991,B_045_017,450.0,-280.0,200.0,185.0,RL185-200,waste,fresh,2.66,0.023,0.1106,1.22,47.4,18.97,6.31,101.5,58.6,medium,0.61,0.87,1.97,237.8,0.0,0.75,0.87,0.74,0.95,145,False,-30.801822187582,121.574177549595,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
