Date,Leach_Feed_Throughput_M3Hr,Leach_Feed_Throughput_M3Day,Percentsolids,Leach_Feed_Grade_Au_Gt_Ds,Leach_Feed_Grade_Au_Gt_Ns,Au_Grade,Leach_Feed_Grade_Ag_Gt_Ds,Leach_Feed_Grade_Ag_Gt_Ns,Leach_Feed_Grade_Ag_Gt_Day,Cn_Added_Free_Cn_Ppm_Leach_Tank_1,Cn_Added_Free_Cn_Ppm_Leach_Tank_2,Daily_Nacn_Consumption_Kgt,Mtd_Nacn_Consumption_Kgt,Nacn_Used_T,Au_Feed_g,CN_Tailings_Concentration,Au_Tailings_g,Leach_Feed_Gt_150um_Day,Leach_Feed_Gt_75um_Day,Leach_Feed_Lt_75um_Day,Cyanide_Profile_Ppm_Leach_Tank_1,Cyanide_Profile_Ppm_Leach_Tank_2,Cyanide_Profile_Ppm_Cil_Tank_01,Cyanide_Profile_Ppm_Cil_Tank_02,Cyanide_Profile_Ppm_Cil_Tank_03,Cyanide_Profile_Ppm_Cil_Tank_04,Cyanide_Profile_Ppm_Cil_Tank_05,Cyanide_Profile_Ppm_Cil_Tank_06,Cyanide_Profile_Ppm_Cil_Tank_07,Cyanide_Profile_Ppm_Cil_Tank_08,Cyanide_Profile_Ppm_Cil_Tank_09,Dissolved_Oxygen_Profile_Ppm_Leach_Tank_01,Dissolved_Oxygen_Profile_Ppm_Leach_Tank_02,Dissolved_Oxygen_Profile_Ppm_Cil_Tank_01,Dissolved_Oxygen_Profile_Ppm_Cil_Tank_02,Dissolved_Oxygen_Profile_Ppm_Cil_Tank_03,Dissolved_Oxygen_Profile_Ppm_Cil_Tank_04,Dissolved_Oxygen_Profile_Ppm_Cil_Tank_05,Dissolved_Oxygen_Profile_Ppm_Cil_Tank_06,Dissolved_Oxygen_Profile_Ppm_Cil_Tank_07,Dissolved_Oxygen_Profile_Ppm_Cil_Tank_08,Dissolved_Oxygen_Profile_Ppm_Cil_Tank_09,Carbon_Concentration_Profile_Gl_Cil_Tank_01,Carbon_Concentration_Profile_Gl_Cil_Tank_02,Carbon_Concentration_Profile_Gl_Cil_Tank_03,Carbon_Concentration_Profile_Gl_Cil_Tank_04,Carbon_Concentration_Profile_Gl_Cil_Tank_05,Carbon_Concentration_Profile_Gl_Cil_Tank_06,Carbon_Concentration_Profile_Gl_Cil_Tank_07,Carbon_Concentration_Profile_Gl_Cil_Tank_08,Carbon_Concentration_Profile_Gl_Cil_Tank_09,Gold_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_01,Gold_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_02,Gold_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_03,Gold_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_04,Gold_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_05,Gold_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_06,Gold_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_07,Gold_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_08,Gold_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_09,Silver_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_01,Silver_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_02,Silver_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_03,Silver_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_04,Silver_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_05,Silver_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_06,Silver_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_07,Silver_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_08,Silver_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_09,Dissolved_Gold_Metal_Profile_G_Milled_Tons_Leach_Tank_01,Dissolved_Gold_Metal_Profile_G_Milled_Tons_Leach_Tank_02,Dissolved_Gold_Metal_Profile_G_Milled_Tons_Cil_Tank_01,Dissolved_Gold_Metal_Profile_G_Milled_Tons_Cil_Tank_02,Dissolved_Gold_Metal_Profile_G_Milled_Tons_Cil_Tank_03,Dissolved_Gold_Metal_Profile_G_Milled_Tons_Cil_Tank_04,Dissolved_Gold_Metal_Profile_G_Milled_Tons_Cil_Tank_05,Dissolved_Gold_Metal_Profile_G_Milled_Tons_Cil_Tank_06,Dissolved_Gold_Metal_Profile_G_Milled_Tons_Cil_Tank_07,Dissolved_Gold_Metal_Profile_G_Milled_Tons_Cil_Tank_08,Dissolved_Gold_Metal_Profile_G_Milled_Tons_Cil_Tank_09,Dissolved_Silver_Metal_Profile_Gmilled_Tons_Leach_Tank_01,Dissolved_Silver_Metal_Profile_Gmilled_Tons_Leach_Tank_02,Dissolved_Silver_Metal_Profile_Gmilled_Tons_Cil_Tank_01,Dissolved_Silver_Metal_Profile_Gmilled_Tons_Cil_Tank_02,Dissolved_Silver_Metal_Profile_Gmilled_Tons_Cil_Tank_03,Dissolved_Silver_Metal_Profile_Gmilled_Tons_Cil_Tank_04,Dissolved_Silver_Metal_Profile_Gmilled_Tons_Cil_Tank_05,Dissolved_Silver_Metal_Profile_Gmilled_Tons_Cil_Tank_06,Dissolved_Silver_Metal_Profile_Gmilled_Tons_Cil_Tank_07,Dissolved_Silver_Metal_Profile_Gmilled_Tons_Cil_Tank_08,Undissolved_Gold_Profile_Au_Grams_Per_Day_Per_Tank_Leach_Tank_01,Undissolved_Gold_Profile_Au_Grams_Per_Day_Per_Tank_Leach_Tank_02,Undissolved_Gold_Profile_Au_Grams_Per_Day_Per_Tank_Cil_Tank_01,Undissolved_Gold_Profile_Au_Grams_Per_Day_Per_Tank_Cil_Tank_02,Undissolved_Gold_Profile_Au_Grams_Per_Day_Per_Tank_Cil_Tank_03,Undissolved_Gold_Profile_Au_Grams_Per_Day_Per_Tank_Cil_Tank_04,Undissolved_Gold_Profile_Au_Grams_Per_Day_Per_Tank_Cil_Tank_05,Undissolved_Gold_Profile_Au_Grams_Per_Day_Per_Tank_Cil_Tank_06,Undissolved_Gold_Profile_Au_Grams_Per_Day_Per_Tank_Cil_Tank_07,Undissolved_Gold_Profile_Au_Grams_Per_Day_Per_Tank_Cil_Tank_08,Undissolved_Gold_Profile_Au_Grams_Per_Day_Per_Tank_Cil_Tank_09,Leach_Feed_Dry_t,Ph_Leach_Tank_01,Ph_Leach_Tank_02,Ph_Cil_Tank_01,Ph_Cil_Tank_02,Ph_Cil_Tank_03,Ph_Cil_Tank_04,Ph_Cil_Tank_05,Ph_Cil_Tank_06,Ph_Cil_Tank_07,Ph_Cil_Tank_08,Ph_Cil_Tank_09,Dissolved_Au_Metal_Profile_G_Leach_Tank_01,Dissolved_Au_Metal_Profile_G_Leach_Tank_02,Dissolved_Au_Metal_Profile_G_Cil_Tank_01,Dissolved_Au_Metal_Profile_G_Cil_Tank_02,Dissolved_Au_Metal_Profile_G_Cil_Tank_03,Dissolved_Au_Metal_Profile_G_Cil_Tank_04,Dissolved_Au_Metal_Profile_G_Cil_Tank_05,Dissolved_Au_Metal_Profile_G_Cil_Tank_06,Dissolved_Au_Metal_Profile_G_Cil_Tank_07,Dissolved_Au_Metal_Profile_G_Cil_Tank_08,Dissolved_Au_Metal_Profile_G_Cil_Tank_09,Au_on_Carbon_g,Undissolved_Au_g,Total_Au_Grams,Residence_Time,Tonnes_Processed,Leach_Cn_Adds_To_Tank_1,Leach_Cn_Adds_To_Tank_2,CN_Concentration_PL_01,Solids_Fraction,Liquid_Fraction,Slurry_Mass_Kg,Solution_Mass_Kg,NaCN_Used_Kg,CN_Kg_T,Dissolved_Oxygen_Profile_Ppm_Leach_Tank_01_Imputed,Dissolved_Oxygen_PL_01,Leach_Feed_Grade_Au_Gt,Fines_Fraction,Grade_x_Fines,Particle_Size,Au_Recovery_g,Au_Recovery_pct,Total_Au_in_Solution_g,Au_Residual_g,Au_Accounted_g,Au_Unaccounted_g,Au_Inventory_g
2024-12-11,141.1340015686987,3387.2160376487686,50.958333333333336,2.29,2.23,2.261443581357318,5.6,5.44,5.52,715.0,710.0,1.1804011853116545,0.9202065329946784,3.0,5747.478762723139,177.0,635.3771999999999,7.550503216042376,17.793594400302688,74.65590238365493,715.0,710,665,625,620,605,655,585.0,575,545,530,16.79,9.03,8.68,8.66,8.6,8.52,8.61,8.58,8.52,8.46,8.32,12.1875,13.875,9.8125,9.8125,9.25,13.0625,13.5,14.0625,17.625,776.0,444.0,296.5,225.5,141.0,126.5,106.5,93.5,76.5,1683.0,1028.0,685.5,556.0,417.0,348.0,294.5,258.0,229.5,1.721,1.88,0.815,0.446,0.308,0.154,0.101,0.046,0.008,0.002,0.002,2.989,3.007,2.049,1.214,0.823,0.576,0.081,0.07,0.012,0.01,435.18780249494415,345.14894680633506,103.319586902679,86.0996557522325,80.35967870208366,65.05307323502011,59.31309618487128,55.48644481810538,49.74646776795655,47.83314208457361,47.83314208457361,2539.886440391568,11.045,10.855,10.58,10.91,10.775,10.765,10.765,10.685,10.61,10.705,10.66,1242.738053579949,1357.5523188438726,150.0709099275148,82.12469426708172,56.71391442659455,28.356957213297274,18.5977446658638,8.470259946829056,1.4730886864050534,0.3682721716012633,0.3682721716012633,2162.003792001495,1375.381036833375,7088.410312500001,30.11322539403278,4660.3858658,True,False,715.0,0.5095833333333334,0.4904166666666666,4984241.5837610485,2444355.1433694805,1747.7139275091786,0.6881071136549466,16.79,16.308,2.261443581357318,0.7465590238365495,1.68830111255955,70.55912552024215,5112.101562723139,88.94511443659584,2946.8344859006115,-2800.6442768225274,7119.596514735482,-1372.1177520123429,781.567409078084
2024-12-12,137.84339012159748,3308.24136291834,51.875,2.33,2.126,2.22939156626506,5.41,5.314,5.362,680.0,650.0,1.961890127325492,1.0165940221588414,5.0,5681.744189477709,257.0,640.96351905,9.217411852963242,17.82801950487622,72.95456864216054,680.0,650,560,560,550,570,580,550.0,560,595,590,19.22,9.89,8.3,8.25,8.26,8.21,8.27,8.27,7.17,8.12,7.75,14.625,11.3125,10.9375,10.75,12.3125,12.25,14.25,15.4375,21.8125,883.5,315.0,333.0,228.5,207.0,162.5,147.0,117.5,79.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71,1.886,0.921,0.654,0.559,0.103,0.068,0.037,0.011,0.008,0.003,2.44,2.756,2.275,1.738,1.209,0.912,0.678,0.42,0.285,0.204,570.0721897559298,523.8501203162599,123.7595909247164,104.11521141285668,86.43526985218288,78.577518047439,66.79089034032314,64.82645238913717,56.96870058439327,53.039824682021326,45.18207287727742,2546.971909969493,11.005,11.1,11.065,11.095,10.91,10.995,10.975,10.965,10.945,10.965,11.035,1222.1003781368163,1347.883808869027,167.84583877621176,119.1869474046064,101.87385871433484,18.77103300103128,12.392526641457549,6.7429924372636645,2.0046734272946027,1.4579443107597112,0.5467291165348918,2036.827529407333,1773.6178411825372,8355.13875,30.83209137740225,4633.6055589375,True,False,680.0,0.51875,0.4812499999999999,4909825.368615889,2362853.458646396,1606.7403518795495,0.6308433734939757,19.22,16.3555,2.22939156626506,0.7295456864216053,1.626443000513381,72.66427700675169,5040.780670427709,88.71889515481828,3000.8067308353384,-2680.937458642371,7452.215620475208,-1770.4714309974988,960.8327912429672
2024-12-13,141.83838476608489,2858.04345303661,49.57142857142857,2.17,2.11,2.1415259365994235,5.53,4.31,4.92,515.0,545.0,0.0,0.945864040830532,0.0,4410.711446568444,139.0,494.30676,12.50244486156734,16.49576724542468,75.00178789300797,515.0,545,510,520,490,475,460,470.0,465,480,480,21.83,9.46,8.43,8.39,8.33,8.27,8.4,8.39,8.29,8.2,7.99,14.9375,13.75,13.5,10.875,13.375,12.375,11.1875,12.125,22.1875,790.0,341.5,292.5,195.0,176.5,156.0,134.5,113.5,85.5,1607.5,872.5,704.5,551.5,448.5,394.5,369.5,317.0,259.5,1.868,1.666,0.7,0.368,0.23,0.075,0.049,0.026,0.01,0.001,0.001,2.905,2.717,2.144,1.62,1.137,0.945,0.943,0.654,0.508,0.437,511.65218060149215,468.41396815629565,97.39407353280517,86.36832935928005,80.8554572725175,75.34258518575494,62.47921698330898,56.96634489654642,49.61584878086301,45.940600723021305,42.265352665179606,2058.14393123759,11.055,10.93,11.02,10.59,11.025,10.935,10.94,10.915,10.94,11.02,11.035,1369.42604415045,1221.340358433967,130.85789554649642,68.79386508730097,42.99616567956311,14.020488808553187,9.16005268825475,4.860436120298439,1.869398507807092,0.1869398507807091,0.1869398507807091,1049.9154817787255,1577.2939581570647,8066.86125,29.96368019143025,3825.287015928572,False,True,545.0,0.4957142857142857,0.5042857142857142,4151875.365608971,2093731.4343713808,1141.0836317324026,0.5544236311239192,21.83,16.34025,2.1415259365994235,0.721171037432769,1.5444064813865883,74.94029865898999,3916.404686568444,88.79303790356603,2863.698584724252,-1547.012861844191,5985.214784660043,-1574.5033380915993,1810.9924828800608
2024-12-14,143.98921505245372,3455.7411612588894,50.125,2.31,2.4,2.3554975062344137,4.97,5.6,5.285,395.0,475.0,0.0,0.8713639127585721,0.0,5961.69034343248,161.0,658.051849,10.45778710415872,16.43671880961465,73.10549408622663,395.0,475,440,490,465,450,450,420.0,425,460,415,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.625,9.9375,12.125,12.0,12.8125,11.375,13.5625,18.125,20.625,908.0,607.5,352.5,247.0,145.0,132.0,116.5,105.5,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.201,2.175,1.287,0.821,0.669,0.557,0.152,0.097,0.039,0.013,0.003,2.852,2.927,2.29,1.665,1.315,0.921,0.813,0.466,0.278,0.137,556.6204424000541,446.76114455793817,98.98322735574648,76.57193059595481,67.23389027937496,59.763458026111074,57.895849962795104,54.16063383616316,56.028241899479134,50.42541770953122,48.55780964621525,2530.434082385664,10.635,10.85,10.91,10.885,10.91,10.905,10.92,10.95,10.905,11.015,11.04,1603.962186295069,1585.014881959007,239.16234898193872,152.56588074139214,124.31982243117096,103.50693736048166,28.2460583102212,18.025445105864847,7.2473439085435984,2.415781302847866,0.5574879929648922,1437.4941349402256,1573.0020462693635,8776.14375,29.516099511006924,4676.91369411875,False,True,475.0,0.50125,0.49875,5048247.545906562,2517813.463520898,1195.9613951724264,0.4726309226932668,21.39,16.39825,2.3554975062344137,0.7310549408622663,1.7219980901214151,73.34518313620754,5303.63849443248,88.9619921349165,3865.024174389501,-2096.6661690429787,7533.572204599091,-1571.8818611666102,2426.409854346522
2024-12-15,148.8192416666667,3571.6618000000008,50.0,2.24,2.37,2.3065000000000007,6.12,5.07,5.595000000000001,440.0,430.0,0.0,0.8059901278414333,0.0,6011.541200700002,111.0,690.6821670000002,7.377666417352281,20.201196709050112,72.4211368735976,440.0,430,400,410,395,420,405,345.0,370,390,375,20.95,9.77,8.38,8.34,8.27,8.23,8.34,8.33,8.23,7.93,7.62,14.6875,11.875,11.25,10.1875,13.375,12.0,12.25,19.4375,20.4375,905.5,517.5,406.0,253.5,194.5,143.0,124.5,96.5,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.664,1.879,0.923,0.599,0.49,0.105,0.051,0.017,0.005,0.002,0.002,2.713,3.094,2.38,1.749,1.656,1.019,0.594,0.512,0.34,0.253,729.7297297297297,634.8648648648648,156.3081081081081,147.00405405405405,141.42162162162165,148.86486486486487,119.09189189189188,148.86486486486487,147.00405405405405,119.09189189189188,96.76216216216216,2604.652798179059,11.175,11.105,11.13,11.13,11.01,11.005,10.97,10.975,10.95,10.97,10.985,1214.2702702702702,1371.162162162162,171.75283783783783,111.46256756756756,91.17972972972971,19.53851351351351,9.490135135135134,3.163378378378378,0.9304054054054054,0.3721621621621621,0.3721621621621621,2323.704363158228,2589.008108108108,9182.41453125,28.55813503954937,4821.743430000001,True,False,440.0,0.5,0.5,5209305.596358119,2604652.7981790598,1146.047231198786,0.44,20.95,16.389,2.3065000000000007,0.724211368735976,1.6703935219895292,71.84783096484666,5320.859033700002,88.51073054411447,2993.694324324324,-3017.846876375678,8597.08896259066,-2585.547761890658,666.529614948646
2024-12-16,145.2671926999463,3486.412624798711,50.79166666666666,2.32,2.23,2.275968826907301,6.13,4.85,5.49,515.0,455.0,0.0,0.7498010429711085,0.0,5925.166205217391,121.0,781.008,8.26953962264151,20.54481132075472,71.18564905660378,515.0,455,550,435,440,445,435,415.0,410,400,390,21.95,10.01,8.29,8.25,8.23,8.11,8.11,8.11,8.1,8.03,7.62,12.5,13.125,11.5625,12.75,12.875,13.0625,11.5625,16.0,21.6875,882.0,552.5,253.0,204.0,173.0,145.0,127.5,115.5,95.0,1580.0,941.5,580.5,476.5,383.5,367.0,350.5,327.0,252.5,2.083,2.156,1.425,0.764,0.616,0.203,0.097,0.09,0.027,0.009,0.002,2.946,3.195,2.772,1.685,1.204,0.997,0.622,0.415,0.331,0.274,694.4458561154345,627.241418426844,118.05579553962384,87.58978378746285,85.68565805295279,110.43929260158356,104.7269153980534,91.39803525648296,76.16502938040247,74.26090364589241,70.45265217687229,2602.251810297411,10.615,10.775,10.775,10.85,10.825,10.855,10.87,10.91,10.95,11.015,10.545,1506.9224538875153,1559.7334664337411,262.87947512308006,140.94029403090047,113.6377239830297,37.44879540349843,17.894251990834224,16.602914218299794,4.9808742654899385,1.6602914218299794,0.3689536492955509,1478.89896250326,2140.4613403816047,8493.24515625,29.256433754994504,4781.179113333333,True,False,515.0,0.5079166666666667,0.4920833333333333,5123383.383686453,2521131.573389042,1298.3827602953568,0.4989458572600492,21.95,16.40575,2.275968826907301,0.7118564905660378,1.6201631817599331,73.1774316037736,5144.158205217391,86.81880013235266,3663.069494407515,-2262.096710809876,8063.437797292379,-2138.271592074989,2181.980783597639
2024-12-17,146.71330816138652,3521.1193958732765,50.708333333333336,2.21,2.05,2.1309720624486443,5.89,5.83,5.859999999999999,1265.0,1345.0,2.287510308093326,0.8507193129542788,6.0,5589.4097305069845,130.0,655.73475,12.054582712369598,18.697559612518628,74.24785767511177,1265.0,1345,675,605,609,720,620,600.0,530,495,455,20.0,10.0,8.41,8.29,8.36,8.29,8.35,8.33,8.27,8.17,8.0,16.25,15.125,11.0625,11.4375,12.0625,9.75,11.25,11.25,19.625,687.0,422.5,254.0,192.0,133.5,129.0,122.0,120.5,109.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.529,2.763,1.259,1.011,0.726,0.19,0.128,0.06,0.011,0.006,0.002,3.25,3.568,2.455,2.265,1.301,0.812,0.497,0.372,0.218,0.16,513.9922014916913,491.6447144703135,113.97218380902724,81.68006506313618,89.27821065040466,87.37867425358755,89.27821065040466,81.68006506313618,70.28284668223345,66.48377388859922,51.28748271406226,2621.7425223211444,11.17,11.185,11.04,11.465,11.364999999999998,11.325,10.745,10.75,10.71,10.825,10.805,1831.261794110312,2000.702387159665,232.4703213484165,186.67791491918115,134.05357688558408,35.08289202239804,23.634790415089206,11.078808007073064,2.0311148012967286,1.1078808007073069,0.3692936002357688,472.953665349754,1736.9584287365965,7727.798906249998,28.96806058878412,4820.852592875,False,True,0.0,0.5070833333333333,0.4929166666666666,5170239.978283276,2548497.4559621317,0.0,0.0,20.0,16.4225,2.1309720624486443,0.7071224540486836,1.50685819430787,75.48019347455822,4933.674980506985,88.26826477899802,4458.47077406996,-1130.938956437025,7324.11761815631,-1734.7078876493251,3983.266567632935
2024-12-18,144.52461886917857,3468.590852860286,50.5,2.13,2.2,2.165490099009901,5.52,5.6,5.56,920.0,800.0,0.0,0.7993525460672251,0.0,5561.509660704208,318.0,693.4262175,9.665968527538404,14.650621955788685,75.68340951667292,920.0,800,710,720,600,690,630,570.0,600,620,650,20.95,9.03,8.6,8.58,8.61,8.41,8.53,8.45,8.37,8.26,8.11,13.25,14.5625,12.4375,14.375,11.3125,12.375,11.1875,12.875,20.875,744.0,381.5,229.0,185.0,143.0,119.0,105.5,95.0,84.5,1565.5,869.0,525.0,478.5,372.0,325.0,283.0,263.5,223.5,1.932,2.033,1.009,0.788,0.607,0.166,0.132,0.051,0.014,0.006,0.004,2.692,2.705,2.066,1.449,0.85,0.702,0.497,0.313,0.227,0.202,503.4917187075754,422.044528916644,90.62850936736356,84.96422753190335,75.5237578061363,69.85947597067607,77.4118517512897,67.97138202552267,58.530912299755634,54.75472440944881,50.978536519142,2567.6639984603216,11.33,11.305,11.335,11.64,11.325,11.275,11.225,11.185,11.14,11.265,11.27,1402.1819169155578,1475.484387727396,186.7362299755634,145.83562856367092,112.33785093673636,30.72171870757535,24.42931849036112,9.43860032582134,2.59098832473527,1.1104235677436871,0.7402823784957915,1475.3743407520556,1556.1596253054572,7185.5971875000005,29.40675459484888,4729.423627875,True,False,920.0,0.505,0.495,5084483.165267964,2516819.166807642,2315.47363346303,0.9017821782178218,20.95,16.77375,2.165490099009901,0.7568340951667293,1.6389167396766693,71.23909938179094,4868.083443204208,87.53169085725912,3391.6073459136574,-2169.9023147905505,7116.567529471171,-1555.057868766963,1915.1312486231068
2024-12-19,142.53307798643712,3420.7938716744907,50.29166666666666,2.27,2.26,2.2664826014913,5.71,5.6,5.654999999999999,995.0,1175.0,3.9720936587908,0.9766494687536856,10.0,5706.015004140843,330.0,667.15446,6.728837209302326,17.53348837209302,79.73767441860464,995.0,1175,5110,1125,1100,1025,1005,910.0,915,900,835,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.75,12.1875,11.875,12.3125,12.5,12.375,11.625,15.5,22.125,696.5,474.5,214.5,176.0,172.5,138.5,120.5,107.5,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.792,1.79,1.103,0.684,0.47,0.177,0.126,0.048,0.016,0.007,0.002,2.876,2.94,2.382,1.803,1.034,0.76,0.669,0.582,0.384,0.31,404.7774440504958,382.69867437501415,108.8483345001242,91.9580756983808,73.19112147422146,76.94451231905333,71.31442605180553,65.68433978455772,63.807644362141794,54.424167250062105,50.67077640523024,2515.91715561726,11.32,11.485,11.55,11.63,11.59,11.56,11.53,11.515,11.49,11.53,11.55,1303.5412931053952,1302.0864479121972,204.5985166324157,126.87704929879636,87.1815982023893,32.832218897495544,23.37208802872564,8.903652582371674,2.967884194123892,1.2984493349292023,0.3709855242654864,1941.5342300483192,1444.3195162710874,7218.037968750001,29.81763994744022,4645.010478499999,False,True,1175.0,0.5029166666666667,0.4970833333333333,5002652.173555445,2486735.017938185,2921.913646077368,1.1613711681855838,20.95,17.125,2.2664826014913,0.7667084078711985,1.737731266857167,68.62449686940965,5038.860544140844,88.30787406770142,3094.030183713105,-2611.9848204277378,7147.038390032511,-1441.023385891668,1149.1998232853678
2024-12-20,131.54701483179144,2899.5154519174034,48.42857142857143,2.4,2.21,2.3060648967551622,5.34,5.16,5.25,405.0,785.0,0.0,0.934734697931204,0.0,4658.694317118583,381.0,484.8461279999999,7.918340611353712,19.942794759825325,81.13886462882097,405.0,785,845,860,960,975,950,950.0,940,960,965,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,11.625,12.0625,11.75,13.1875,10.375,12.125,14.375,16.875,648.0,350.0,274.0,149.5,113.5,104.0,94.5,89.0,82.5,1064.0,720.0,574.5,445.0,338.0,318.0,275.5,257.5,191.0,1.806,1.871,0.896,0.809,0.401,0.309,0.217,0.139,0.049,0.015,0.003,1.981,2.251,1.157,1.0,0.961,0.604,0.49,0.338,0.253,0.182,592.2242521123544,369.26923955240926,83.50361954784198,71.06691025348253,60.40687371546016,58.63020095912309,55.07685544644897,53.3001826901119,51.52350993377483,47.97016442110071,40.86347339575246,2019.2593137999572,11.245,11.33,11.355,11.425,11.195,11.405,11.41,11.425,11.44,28.015,11.52,1339.962091801781,1388.188855903174,169.52078556748114,153.06062000456726,75.86811943366065,58.461967344142494,41.05581525462434,26.29842543959808,9.270667960721626,2.8379595798127424,0.5675919159625485,906.827885482483,1483.83528202786,6189.27234375,32.30784070193045,3791.3235616285706,False,True,785.0,0.4842857142857143,0.5157142857142857,4169562.0048966673,2150302.6910967096,1687.987612510917,0.8359439528023598,19.205,17.47625,2.3060648967551622,0.7443932534754216,1.7166191512210376,70.51575457714033,4173.848189118583,89.59266062556603,3265.092900205526,-1393.6014169130572,6140.60219571587,-1481.907878597287,2356.337611292469
2024-12-21,145.3040429450369,3487.2970306808857,50.79166666666666,1.91,1.95,1.931937653814602,5.49,5.58,5.535,325.0,405.0,0.0,0.8857360184840788,0.0,5030.805062061361,168.0,598.9246919999999,14.38791759465479,20.14391982182628,74.46816258351893,325.0,405,430,435,445,450,420,430.0,435,435,450,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3125,10.6875,10.625,12.625,13.25,12.625,13.4375,14.625,22.75,725.5,410.0,248.5,190.0,130.0,117.0,108.0,96.0,83.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.204,1.364,0.482,0.265,0.201,0.143,0.101,0.088,0.015,0.004,0.003,2.287,2.397,1.762,1.273,1.04,0.727,0.296,0.092,0.05,0.01,470.431063820133,350.9565079293056,97.11041246001317,74.26090364589241,70.45265217687229,64.74027497334211,62.83614923883204,60.93202350432198,53.31552056628173,45.699017628241485,41.89076615922136,2601.408674900384,11.165,11.315,11.39,11.415,11.405,11.395,11.42,11.43,11.445,11.5,11.51,871.0199877487125,986.7701522335914,88.91782948022778,48.886358531660505,37.07984175420288,26.38018592463189,18.632159289425324,16.233960569004243,2.7671523697166323,0.7379072985911019,0.5534304739433265,2329.456411099203,1392.6252921024573,6708.579843750002,29.24901409389976,4782.39196545,False,True,405.0,0.5079166666666667,0.4920833333333333,5121723.396030287,2520314.721129904,1020.727462057611,0.3923748974569318,19.205,17.8315,1.931937653814602,0.6831941521423756,1.3198885073897972,78.0503182403302,4431.880370061362,88.09485391281308,2097.9789656737084,-2932.826096387653,6418.985360875368,-1388.180298814007,-235.9224387139444
2024-12-22,153.54457284078794,3685.069748178911,50.16666666666666,2.04,2.45,2.2479800664451832,5.16,4.78,4.970000000000001,255.0,240.0,0.0,0.8400408110154155,0.0,6074.507808605649,112.5,648.529716,10.0901271340356,14.537671630948056,79.37220123501633,255.0,240,305,290,315,1970,300,305.0,365,300,275,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6875,9.5,11.9375,11.6875,11.9375,9.75,13.8125,16.3125,23.375,701.5,474.0,199.5,158.0,136.0,120.5,101.5,91.5,41.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.315,1.85,0.629,0.222,0.099,0.097,0.054,0.039,0.008,0.004,0.002,3.413,3.058,1.927,1.417,1.28,0.968,0.587,0.344,0.248,0.22,483.9682396463051,395.9740142560679,95.36374176666966,86.01435531895696,65.44570513398898,72.92521429215915,59.83607326536136,56.09631868627627,56.09631868627627,50.486686817648646,48.6168095281061,2698.6249310222397,10.989999999999998,11.265,11.355,11.36,11.395,11.625,11.305,11.45,11.395,11.4,11.42,1686.275827844447,1347.5638365063612,116.83378462510152,41.23545339709465,18.388783271677347,18.017292700532348,10.030245420914914,7.244066137327438,1.4859622845799876,0.7429811422899938,0.3714905711449969,2170.5953444031925,1470.823477397816,6015.811621875001,27.679259001924294,4991.426973908334,True,False,255.0,0.5016666666666666,0.4983333333333334,5379318.79937988,2680693.86835764,683.5769364311982,0.2533056478405316,21.0,18.18675,2.2479800664451832,0.763194242644388,1.7156454442903126,70.8641381604683,5425.978092605649,89.3237487474913,3248.189723901471,-2826.318084704178,7538.138261702479,-1463.63045309683,1070.401355197293
