x,y,block_id,x_m,y_m,z_top_m,z_bottom_m,bench_name,location,oxidation,density_tpm3,au_gpt,cu_pct,ag_gpt,Axb,BWi_kWht,DWi_kWhm3,UCS_MPa,RMR,digability,sulfides_pct,carbonate_pct,clays_pct,fault_dist_m,cn_demand_kgt,rec_au,rec_cu,rec_ag,pf_target_kgpm3,target_p80_mm,wet,latitude,longitude,lithology,alteration_domain,mineral_domain,structure_domain
443976.6912489614,6812510.128649618,B_027_030,270.0,-150.0,200.0,185.0,RL185-200,ore,transition,2.65,0.878,0.0541,2.42,51.2,19.13,6.71,92.0,49.8,medium,1.04,1.67,3.09,55.4,0.323,0.85,0.72,0.66,0.90,150,True,-28.691877466762485,122.42404489922504,propylitic_volcanics,propylitic_halo,stockwork_ore,background
443986.6912489614,6812510.128649618,B_028_030,280.0,-150.0,200.0,185.0,RL185-200,ore,transition,2.70,0.709,0.0441,1.97,49.2,19.35,5.64,107.8,56.4,hard,1.52,1.63,2.93,59.1,0.352,0.85,0.72,0.64,0.99,140,True,-28.691877466762485,122.42414730290004,propylitic_volcanics,propylitic_halo,stockwork_ore,background
443996.6912489614,6812510.128649618,B_029_030,290.0,-150.0,200.0,185.0,RL185-200,waste,transition,2.82,0.311,0.0180,1.06,46.9,21.19,7.35,121.9,54.4,hard,1.24,1.26,3.08,62.8,0.339,0.84,0.68,0.66,1.10,125,True,-28.691877466762485,122.42424970657504,late_mafic_dyke,barren_intrusive,late_barren_intrusion,intrusion_contact
444006.6912489614,6812510.128649618,B_030_030,300.0,-150.0,200.0,185.0,RL185-200,waste,transition,2.75,0.337,0.0193,1.11,46.2,21.68,6.67,122.4,53.5,medium,0.87,1.32,2.74,66.4,0.287,0.85,0.65,0.68,1.12,130,True,-28.691877466762485,122.42435211025006,late_mafic_dyke,barren_intrusive,late_barren_intrusion,intrusion_contact
444016.6912489614,6812510.128649618,B_031_030,310.0,-150.0,200.0,185.0,RL185-200,ore,transition,2.63,0.808,0.0566,2.34,49.8,19.15,7.17,100.9,54.5,medium,1.48,1.97,2.95,70.0,0.351,0.85,0.71,0.65,0.99,150,True,-28.691877466762485,122.42445451392506,propylitic_volcanics,propylitic_halo,stockwork_ore,background
444026.6912489614,6812510.128649618,B_032_030,320.0,-150.0,200.0,185.0,RL185-200,ore,transition,2.72,1.164,0.0785,3.17,49.0,18.35,6.96,109.5,54.1,hard,1.90,2.20,2.69,73.6,0.394,0.86,0.71,0.65,1.02,140,True,-28.691877466762485,122.42455691760006,propylitic_volcanics,propylitic_halo,stockwork_ore,background
444036.6912489614,6812510.128649618,B_033_030,330.0,-150.0,200.0,185.0,RL185-200,ore,transition,2.72,1.212,0.0843,3.31,50.0,18.08,6.87,118.4,53.3,medium,2.26,2.54,2.60,77.1,0.401,0.85,0.71,0.64,1.04,145,True,-28.691877466762485,122.42465932127506,propylitic_volcanics,propylitic_halo,stockwork_ore,background
444046.6912489614,6812510.128649618,B_034_030,340.0,-150.0,200.0,185.0,RL185-200,ore,fresh,2.80,1.352,0.1131,3.96,44.6,19.95,7.70,132.0,64.5,hard,2.54,2.49,1.54,80.5,0.402,0.85,0.84,0.64,1.06,135,False,-28.691877466762485,122.42476172495006,propylitic_volcanics,propylitic_halo,stockwork_ore,background
444056.6912489614,6812510.128649618,B_035_030,350.0,-150.0,200.0,185.0,RL185-200,ore,fresh,2.86,1.422,0.1256,4.30,43.3,20.27,7.11,133.2,61.2,hard,2.83,2.63,1.92,83.9,0.425,0.86,0.84,0.62,1.10,130,False,-28.691877466762485,122.42486412862506,propylitic_volcanics,propylitic_halo,stockwork_ore,background
444066.6912489614,6812510.128649618,B_036_030,360.0,-150.0,200.0,185.0,RL185-200,ore,fresh,2.81,1.435,0.1290,4.35,43.6,20.31,7.01,145.9,60.3,hard,3.24,2.76,1.68,87.2,0.420,0.84,0.84,0.61,1.17,125,False,-28.691877466762485,122.42496653230008,propylitic_volcanics,propylitic_halo,stockwork_ore,background
444076.6912489614,6812510.128649618,B_037_030,370.0,-150.0,200.0,185.0,RL185-200,ore,fresh,2.83,1.629,0.1317,4.76,44.5,20.68,7.08,147.4,54.9,hard,3.16,2.71,1.32,90.5,0.399,0.85,0.87,0.62,1.15,125,False,-28.691877466762485,122.42506893597508,propylitic_volcanics,propylitic_halo,high_grade_core,background
444086.6912489614,6812510.128649618,B_038_030,380.0,-150.0,200.0,185.0,RL185-200,ore,fresh,2.86,1.745,0.1461,5.26,43.4,20.21,7.60,138.8,57.9,hard,3.09,3.05,1.62,93.7,0.442,0.84,0.85,0.63,1.13,130,False,-28.691877466762485,122.42517133965008,propylitic_volcanics,propylitic_halo,high_grade_core,background
444096.6912489614,6812510.128649618,B_039_030,390.0,-150.0,200.0,185.0,RL185-200,ore,fresh,2.82,1.831,0.1414,5.38,43.9,19.95,7.95,141.8,58.7,hard,3.68,3.28,1.12,96.9,0.451,0.84,0.84,0.62,1.14,140,False,-28.691877466762485,122.42527374332508,propylitic_volcanics,propylitic_halo,high_grade_core,background
444106.6912489614,6812510.128649618,B_040_030,400.0,-150.0,200.0,185.0,RL185-200,ore,fresh,2.88,1.802,0.1504,5.42,44.1,21.06,7.25,158.2,55.0,hard,3.55,3.23,1.08,100.0,0.425,0.85,0.83,0.63,1.17,125,False,-28.691877466762485,122.42537614700008,propylitic_volcanics,propylitic_halo,high_grade_core,background
444116.6912489614,6812510.128649618,B_041_030,410.0,-150.0,200.0,185.0,RL185-200,ore,fresh,2.85,2.045,0.1576,5.81,43.3,20.39,7.56,148.4,60.6,hard,3.67,3.27,1.24,103.0,0.428,0.84,0.83,0.61,1.13,135,False,-28.691877466762485,122.42547855067508,propylitic_volcanics,propylitic_halo,high_grade_core,background
444126.6912489614,6812510.128649618,B_042_030,420.0,-150.0,200.0,185.0,RL185-200,ore,fresh,2.87,2.002,0.1570,6.12,41.2,21.48,7.34,155.6,63.8,hard,4.12,3.70,0.68,106.0,0.451,0.83,0.83,0.61,1.17,125,False,-28.691877466762485,122.42558095435008,propylitic_volcanics,propylitic_halo,high_grade_core,background
444136.6912489614,6812510.128649618,B_043_030,430.0,-150.0,200.0,185.0,RL185-200,ore,fresh,2.86,2.089,0.1598,6.16,43.8,20.37,7.00,155.3,59.1,hard,4.16,3.77,0.81,109.0,0.465,0.84,0.83,0.61,1.18,130,False,-28.691877466762485,122.42568335802508,propylitic_volcanics,propylitic_halo,high_grade_core,background
444146.6912489614,6812510.128649618,B_044_030,440.0,-150.0,200.0,185.0,RL185-200,ore,fresh,2.87,1.938,0.1504,6.09,44.3,20.24,7.35,146.7,65.9,hard,4.07,3.96,0.83,111.9,0.466,0.84,0.85,0.60,1.13,130,False,-28.691877466762485,122.42578576170008,propylitic_volcanics,propylitic_halo,high_grade_core,background
444156.6912489614,6812510.128649618,B_045_030,450.0,-150.0,200.0,185.0,RL185-200,ore,fresh,2.87,2.002,0.1562,6.11,44.0,20.66,7.02,151.7,60.0,hard,3.82,4.16,0.77,114.7,0.463,0.84,0.85,0.60,1.18,125,False,-28.691877466762485,122.42588816537508,propylitic_volcanics,propylitic_halo,high_grade_core,background
444166.6912489614,6812510.128649618,B_046_030,460.0,-150.0,200.0,185.0,RL185-200,ore,fresh,2.87,1.938,0.1492,5.90,45.7,20.05,7.97,153.4,71.5,hard,3.93,4.17,0.51,117.5,0.452,0.84,0.82,0.61,1.16,125,False,-28.691877466762485,122.42599056905009,carbonate_skarn,carbonate_skarn,high_grade_core,background
444176.6912489614,6812510.128649618,B_047_030,470.0,-150.0,200.0,185.0,RL185-200,ore,fresh,2.90,1.929,0.1486,5.90,42.2,22.14,6.55,159.1,60.5,hard,4.29,4.31,0.50,120.2,0.490,0.84,0.85,0.60,1.18,120,False,-28.691877466762485,122.42609297272509,carbonate_skarn,carbonate_skarn,high_grade_core,background
444186.6912489614,6812510.128649618,B_048_030,480.0,-150.0,200.0,185.0,RL185-200,ore,fresh,2.93,1.839,0.1473,5.79,44.9,21.42,7.71,155.0,65.8,hard,4.28,4.62,0.51,122.9,0.480,0.84,0.84,0.60,1.18,125,False,-28.691877466762485,122.42619537640007,carbonate_skarn,carbonate_skarn,high_grade_core,background
444196.6912489614,6812510.128649618,B_049_030,490.0,-150.0,200.0,185.0,RL185-200,ore,fresh,2.86,1.789,0.1493,5.73,44.8,21.03,7.38,150.8,58.6,hard,4.10,4.77,0.11,125.6,0.470,0.85,0.84,0.61,1.16,130,False,-28.691877466762485,122.42629778007507,carbonate_skarn,carbonate_skarn,high_grade_core,background
444206.6912489614,6812510.128649618,B_050_030,500.0,-150.0,200.0,185.0,RL185-200,ore,fresh,2.91,1.675,0.1460,5.64,43.3,19.75,7.60,151.8,60.2,hard,3.99,4.83,0.62,128.2,0.469,0.84,0.84,0.62,1.14,125,False,-28.691877466762485,122.42640018375008,carbonate_skarn,carbonate_skarn,high_grade_core,background
444216.6912489614,6812510.128649618,B_051_030,510.0,-150.0,200.0,185.0,RL185-200,ore,fresh,2.91,1.640,0.1446,5.51,41.8,20.44,7.46,163.8,70.5,hard,3.84,4.95,0.56,130.7,0.471,0.85,0.85,0.63,1.18,115,False,-28.691877466762485,122.4265025874251,carbonate_skarn,carbonate_skarn,high_grade_core,background
444226.6912489614,6812510.128649618,B_052_030,520.0,-150.0,200.0,185.0,RL185-200,ore,fresh,2.86,1.583,0.1485,5.54,44.1,20.72,7.59,151.0,64.7,hard,3.65,5.01,0.26,133.3,0.450,0.85,0.84,0.63,1.15,125,False,-28.691877466762485,122.4266049911001,carbonate_skarn,carbonate_skarn,high_grade_core,background
444236.6912489614,6812510.128649618,B_053_030,530.0,-150.0,200.0,185.0,RL185-200,ore,fresh,2.92,1.481,0.1430,5.43,42.3,21.12,7.59,143.6,65.0,hard,3.61,5.34,0.28,135.7,0.468,0.86,0.86,0.62,1.14,130,False,-28.691877466762485,122.42670739477512,carbonate_skarn,carbonate_skarn,stockwork_ore,background
444246.6912489614,6812510.128649618,B_054_030,540.0,-150.0,200.0,185.0,RL185-200,ore,fresh,2.88,1.489,0.1456,5.25,42.5,20.43,7.16,151.7,64.9,hard,3.51,5.42,0.35,138.2,0.453,0.85,0.86,0.62,1.18,120,False,-28.691877466762485,122.42680979845012,carbonate_skarn,carbonate_skarn,stockwork_ore,background
444256.6912489614,6812510.128649618,B_055_030,550.0,-150.0,200.0,185.0,RL185-200,ore,fresh,2.88,1.529,0.1410,5.66,43.1,21.07,7.65,137.9,64.5,hard,3.64,5.60,0.26,140.6,0.452,0.84,0.83,0.64,1.14,135,False,-28.691877466762485,122.42691220212512,carbonate_skarn,carbonate_skarn,stockwork_ore,background
444266.6912489614,6812510.128649618,B_056_030,560.0,-150.0,200.0,185.0,RL185-200,ore,fresh,2.89,1.411,0.1486,5.28,42.6,20.15,7.89,142.7,61.9,hard,3.21,5.75,0.33,143.0,0.448,0.86,0.84,0.64,1.17,125,False,-28.691877466762485,122.42701460580012,carbonate_skarn,carbonate_skarn,stockwork_ore,background
444276.6912489614,6812510.128649618,B_057_030,570.0,-150.0,200.0,185.0,RL185-200,ore,fresh,2.93,1.462,0.1478,5.36,44.0,19.53,7.27,151.1,54.3,hard,3.54,5.83,0.14,145.4,0.456,0.85,0.83,0.63,1.17,135,False,-28.691877466762485,122.42711700947513,carbonate_skarn,carbonate_skarn,stockwork_ore,background
444286.6912489614,6812510.128649618,B_058_030,580.0,-150.0,200.0,185.0,RL185-200,ore,fresh,2.90,1.534,0.1449,5.41,43.6,21.18,7.58,154.9,66.1,hard,3.58,5.96,0.24,147.7,0.461,0.86,0.84,0.64,1.16,125,False,-28.691877466762485,122.42721941315013,carbonate_skarn,carbonate_skarn,stockwork_ore,background
444296.6912489614,6812510.128649618,B_059_030,590.0,-150.0,200.0,185.0,RL185-200,ore,fresh,2.93,1.339,0.1425,4.99,43.7,21.34,7.39,150.5,61.0,hard,3.42,5.99,0.29,150.0,0.462,0.84,0.83,0.64,1.15,120,False,-28.691877466762485,122.42732181682511,carbonate_skarn,carbonate_skarn,stockwork_ore,background
444306.6912489614,6812510.128649618,B_060_030,600.0,-150.0,200.0,185.0,RL185-200,ore,fresh,2.92,1.114,0.1083,4.17,43.1,21.09,7.16,138.2,62.8,hard,2.67,5.45,0.08,152.3,0.421,0.86,0.81,0.66,1.09,130,False,-28.691877466762485,122.42742422050011,carbonate_skarn,carbonate_skarn,stockwork_ore,background
444316.6912489614,6812510.128649618,B_061_030,610.0,-150.0,200.0,185.0,RL185-200,waste,fresh,2.91,0.393,0.0363,1.90,40.4,22.30,8.25,177.2,65.0,hard,2.08,4.53,0.08,154.6,0.359,0.84,0.77,0.69,1.18,105,False,-28.691877466762485,122.42752662417512,late_mafic_dyke,barren_intrusive,late_barren_intrusion,intrusion_contact
444326.6912489614,6812510.128649618,B_062_030,620.0,-150.0,200.0,185.0,RL185-200,waste,fresh,2.92,0.232,0.0195,1.40,40.7,22.71,8.29,158.9,62.1,hard,2.05,4.06,0.10,156.8,0.352,0.84,0.77,0.68,1.18,115,False,-28.691877466762485,122.42762902785012,late_mafic_dyke,barren_intrusive,late_barren_intrusion,intrusion_contact
444336.6912489614,6812510.128649618,B_063_030,630.0,-150.0,200.0,185.0,RL185-200,ore,fresh,2.93,0.952,0.0889,3.44,40.3,20.42,7.65,149.6,69.7,hard,3.08,5.44,0.10,159.1,0.421,0.85,0.80,0.65,1.18,120,False,-28.691877466762485,122.42773143152512,carbonate_skarn,carbonate_skarn,stockwork_ore,background
444346.6912489614,6812510.128649618,B_064_030,640.0,-150.0,200.0,185.0,RL185-200,ore,fresh,2.93,1.516,0.1591,5.65,43.1,21.54,7.74,152.7,61.3,hard,3.89,6.65,0.08,161.3,0.528,0.84,0.83,0.62,1.18,125,False,-28.691877466762485,122.42783383520012,carbonate_skarn,carbonate_skarn,stockwork_ore,background
444356.6912489614,6812510.128649618,B_065_030,650.0,-150.0,200.0,185.0,RL185-200,ore,fresh,2.93,1.694,0.1778,6.15,42.0,21.03,7.63,154.3,65.7,hard,4.06,7.19,0.11,163.6,0.497,0.84,0.85,0.63,1.18,130,False,-28.691877466762485,122.42793623887512,carbonate_skarn,carbonate_skarn,high_grade_core,background
444366.6912489614,6812510.128649618,B_066_030,660.0,-150.0,200.0,185.0,RL185-200,ore,fresh,2.93,1.845,0.1805,6.76,42.0,21.10,6.76,150.3,63.9,hard,4.35,7.26,0.08,165.8,0.545,0.84,0.83,0.60,1.18,130,False,-28.691877466762485,122.42803864255012,carbonate_skarn,carbonate_skarn,high_grade_core,background
444376.6912489614,6812510.128649618,B_067_030,670.0,-150.0,200.0,185.0,RL185-200,ore,fresh,2.93,1.991,0.1866,6.89,43.6,21.26,8.13,165.8,56.3,hard,4.11,7.16,0.24,168.1,0.515,0.85,0.83,0.60,1.18,125,False,-28.691877466762485,122.42814104622514,carbonate_skarn,carbonate_skarn,high_grade_core,background
444386.6912489614,6812510.128649618,B_068_030,680.0,-150.0,200.0,185.0,RL185-200,ore,fresh,2.93,2.032,0.1916,7.13,41.5,20.93,7.66,154.4,59.3,hard,4.23,7.15,0.12,170.3,0.529,0.84,0.84,0.61,1.18,130,False,-28.691877466762485,122.42824344990014,carbonate_skarn,carbonate_skarn,high_grade_core,background
444396.6912489614,6812510.128649618,B_069_030,690.0,-150.0,200.0,185.0,RL185-200,ore,fresh,2.93,2.237,0.2030,7.47,40.4,21.56,8.01,174.3,62.3,hard,5.07,7.10,0.08,172.6,0.569,0.83,0.83,0.57,1.18,125,False,-28.691877466762485,122.42834585357514,carbonate_skarn,carbonate_skarn,high_grade_core,background
444406.6912489614,6812510.128649618,B_070_030,700.0,-150.0,200.0,185.0,RL185-200,ore,fresh,2.93,2.031,0.2038,7.11,44.3,21.22,7.95,161.7,57.7,hard,5.02,7.12,0.24,174.9,0.575,0.83,0.83,0.57,1.18,130,False,-28.691877466762485,122.42844825725014,carbonate_skarn,carbonate_skarn,high_grade_core,background
444416.6912489614,6812510.128649618,B_071_030,710.0,-150.0,200.0,185.0,RL185-200,ore,fresh,2.93,2.318,0.2166,7.77,40.3,19.86,7.79,174.2,65.3,hard,5.34,7.04,0.16,177.2,0.581,0.83,0.86,0.57,1.18,125,False,-28.691877466762485,122.42855066092514,carbonate_skarn,carbonate_skarn,high_grade_core,background
444426.6912489614,6812510.128649618,B_072_030,720.0,-150.0,200.0,185.0,RL185-200,ore,fresh,2.93,2.379,0.2249,7.92,42.6,21.63,8.32,170.0,60.9,hard,5.20,7.18,0.17,179.5,0.586,0.82,0.83,0.58,1.18,130,False,-28.691877466762485,122.42865306460014,carbonate_skarn,carbonate_skarn,high_grade_core,background
444436.6912489614,6812510.128649618,B_073_030,730.0,-150.0,200.0,185.0,RL185-200,ore,fresh,2.93,2.355,0.2109,7.85,41.1,20.94,7.82,152.1,61.9,hard,5.21,7.25,0.13,177.5,0.560,0.82,0.85,0.57,1.18,125,False,-28.691877466762485,122.42875546827514,carbonate_skarn,carbonate_skarn,high_grade_core,background
444446.6912489614,6812510.128649618,B_074_030,740.0,-150.0,200.0,185.0,RL185-200,ore,fresh,2.93,2.354,0.2144,8.06,37.9,22.22,7.77,170.4,59.4,hard,5.26,6.87,0.08,172.9,0.575,0.82,0.83,0.59,1.18,125,False,-28.691877466762485,122.42885787195014,carbonate_skarn,carbonate_skarn,high_grade_core,background
444456.6912489614,6812510.128649618,B_075_030,750.0,-150.0,200.0,185.0,RL185-200,ore,fresh,2.93,2.459,0.2130,7.95,41.0,21.35,7.44,166.6,58.3,hard,5.02,6.97,0.15,168.3,0.545,0.83,0.85,0.57,1.18,115,False,-28.691877466762485,122.42896027562514,carbonate_skarn,carbonate_skarn,high_grade_core,background
444466.6912489614,6812510.128649618,B_076_030,760.0,-150.0,200.0,185.0,RL185-200,ore,fresh,2.93,2.178,0.2185,7.44,44.5,20.91,7.22,164.7,61.7,hard,5.23,7.12,0.08,163.6,0.562,0.83,0.84,0.58,1.18,115,False,-28.691877466762485,122.42906267930016,carbonate_skarn,carbonate_skarn,high_grade_core,background
444476.6912489614,6812510.128649618,B_077_030,770.0,-150.0,200.0,185.0,RL185-200,ore,fresh,2.93,2.181,0.1985,6.81,42.3,21.34,7.26,160.7,61.4,hard,5.23,7.06,0.29,158.7,0.568,0.83,0.83,0.56,1.18,120,False,-28.691877466762485,122.42916508297516,carbonate_skarn,carbonate_skarn,high_grade_core,background
444486.6912489614,6812510.128649618,B_078_030,780.0,-150.0,200.0,185.0,RL185-200,ore,fresh,2.93,1.940,0.2036,6.65,42.8,20.82,7.39,159.4,57.1,hard,5.14,6.96,0.23,153.8,0.583,0.82,0.82,0.58,1.18,120,False,-28.691877466762485,122.42926748665016,carbonate_skarn,carbonate_skarn,high_grade_core,background
444496.6912489614,6812510.128649618,B_079_030,790.0,-150.0,200.0,185.0,RL185-200,ore,fresh,2.93,1.984,0.1985,6.90,43.1,20.44,7.67,166.9,64.2,hard,4.61,6.92,0.25,148.8,0.540,0.82,0.85,0.60,1.18,125,False,-28.691877466762485,122.42936989032516,carbonate_skarn,carbonate_skarn,high_grade_core,background
444506.6912489614,6812510.128649618,B_080_030,800.0,-150.0,200.0,185.0,RL185-200,ore,fresh,2.93,1.647,0.1816,5.73,42.3,21.28,8.01,164.3,61.7,hard,4.86,6.88,0.48,143.6,0.570,0.84,0.84,0.58,1.18,120,False,-28.691877466762485,122.42947229400016,carbonate_skarn,carbonate_skarn,high_grade_core,background
444516.6912489614,6812510.128649618,B_081_030,810.0,-150.0,200.0,185.0,RL185-200,ore,fresh,2.93,1.686,0.1763,5.67,44.7,20.37,7.27,153.5,58.3,hard,4.21,6.65,0.57,138.4,0.529,0.84,0.83,0.61,1.18,120,False,-28.691877466762485,122.42957469767516,carbonate_skarn,carbonate_skarn,high_grade_core,background
443706.6912489614,6812520.128649618,B_000_031,0.0,-140.0,200.0,185.0,RL185-200,waste,oxide,2.49,0.239,0.0106,0.57,57.2,16.30,5.34,58.3,38.8,medium,0.43,0.37,3.73,64.3,0.337,0.89,0.53,0.60,0.75,170,True,-28.691787635644985,122.42128,propylitic_volcanics,propylitic_halo,waste,background
443716.6912489614,6812520.128649618,B_001_031,10.0,-140.0,200.0,185.0,RL185-200,waste,oxide,2.44,0.257,0.0109,0.60,57.6,15.90,5.83,54.0,39.4,soft,0.19,0.26,3.73,60.3,0.306,0.89,0.53,0.60,0.67,165,True,-28.691787635644985,122.421382403675,propylitic_volcanics,propylitic_halo,waste,background
443726.6912489614,6812520.128649618,B_002_031,20.0,-140.0,200.0,185.0,RL185-200,waste,oxide,2.47,0.299,0.0111,0.65,55.6,16.16,5.23,55.5,38.8,soft,0.58,0.33,3.74,56.2,0.344,0.88,0.52,0.59,0.69,160,True,-28.691787635644985,122.42148480735,propylitic_volcanics,propylitic_halo,low_grade_halo,background
443736.6912489614,6812520.128649618,B_003_031,30.0,-140.0,200.0,185.0,RL185-200,waste,oxide,2.47,0.305,0.0122,0.71,54.0,16.34,4.79,66.6,48.0,medium,0.45,0.30,3.62,52.1,0.324,0.88,0.54,0.59,0.71,165,True,-28.691787635644985,122.421587211025,propylitic_volcanics,propylitic_halo,low_grade_halo,background
443746.6912489614,6812520.128649618,B_004_031,40.0,-140.0,200.0,185.0,RL185-200,waste,oxide,2.50,0.345,0.0134,0.79,56.6,15.92,5.48,66.6,34.3,soft,0.75,0.30,3.92,48.0,0.358,0.87,0.51,0.58,0.81,165,True,-28.691787635644985,122.4216896147,propylitic_volcanics,propylitic_halo,low_grade_halo,background
443756.6912489614,6812520.128649618,B_005_031,50.0,-140.0,200.0,185.0,RL185-200,waste,oxide,2.42,0.353,0.0139,0.79,55.9,17.58,5.26,55.7,39.4,soft,0.48,0.36,4.13,43.8,0.345,0.89,0.54,0.59,0.70,165,True,-28.691787635644985,122.421792018375,propylitic_volcanics,propylitic_halo,low_grade_halo,main_fault
443766.6912489614,6812520.128649618,B_006_031,60.0,-140.0,200.0,185.0,RL185-200,waste,oxide,2.45,0.380,0.0144,0.82,57.0,16.66,5.00,50.8,39.3,soft,0.30,0.46,3.88,39.6,0.319,0.88,0.53,0.59,0.65,170,True,-28.691787635644985,122.42189442205,propylitic_volcanics,propylitic_halo,low_grade_halo,main_fault
443776.6912489614,6812520.128649618,B_007_031,70.0,-140.0,200.0,185.0,RL185-200,waste,oxide,2.44,0.401,0.0158,0.93,55.3,15.06,4.66,52.0,36.4,soft,0.49,0.53,4.57,35.5,0.381,0.87,0.53,0.58,0.68,170,True,-28.691787635644985,122.421996825725,propylitic_volcanics,propylitic_halo,low_grade_halo,main_fault
443786.6912489614,6812520.128649618,B_008_031,80.0,-140.0,200.0,185.0,RL185-200,waste,oxide,2.48,0.420,0.0163,0.96,57.6,15.35,4.78,37.9,28.4,soft,0.59,0.54,4.55,31.3,0.386,0.87,0.52,0.56,0.61,175,True,-28.691787635644985,122.42209922940002,propylitic_volcanics,propylitic_halo,low_grade_halo,main_fault
443796.6912489614,6812520.128649618,B_009_031,90.0,-140.0,200.0,185.0,RL185-200,waste,oxide,2.48,0.424,0.0166,1.03,57.8,15.13,4.78,48.5,29.5,soft,0.75,0.58,4.86,27.1,0.385,0.85,0.51,0.55,0.67,185,True,-28.691787635644985,122.42220163307502,propylitic_volcanics,propylitic_halo,low_grade_halo,main_fault
443806.6912489614,6812520.128649618,B_010_031,100.0,-140.0,200.0,185.0,RL185-200,waste,oxide,2.45,0.433,0.0169,1.07,59.2,14.36,4.91,40.1,20.8,soft,0.91,0.56,5.40,22.9,0.391,0.84,0.51,0.54,0.58,185,True,-28.691787635644985,122.42230403675002,propylitic_volcanics,propylitic_halo,low_grade_halo,main_fault
443816.6912489614,6812520.128649618,B_011_031,110.0,-140.0,200.0,185.0,RL185-200,waste,oxide,2.39,0.449,0.0174,1.11,60.2,14.49,2.68,24.0,18.0,soft,0.47,0.57,5.78,18.7,0.406,0.84,0.47,0.53,0.49,190,True,-28.691787635644985,122.42240644042502,propylitic_volcanics,propylitic_halo,low_grade_halo,main_fault
443826.6912489614,6812520.128649618,B_012_031,120.0,-140.0,200.0,185.0,RL185-200,waste,oxide,2.45,0.450,0.0175,1.13,60.2,14.11,3.47,24.0,18.0,soft,0.67,0.81,6.28,14.5,0.434,0.82,0.49,0.51,0.51,190,True,-28.691787635644985,122.42250884410002,fault_breccia_gouge,argillic_fault_damage,low_grade_halo,main_fault
443836.6912489614,6812520.128649618,B_013_031,130.0,-140.0,200.0,185.0,RL185-200,waste,oxide,2.36,0.470,0.0169,1.16,62.4,14.56,3.17,24.0,18.0,soft,1.01,0.90,6.51,10.3,0.455,0.81,0.46,0.49,0.46,190,True,-28.691787635644985,122.42261124777502,fault_breccia_gouge,argillic_fault_damage,fault_damage_zone,main_fault
443846.6912489614,6812520.128649618,B_014_031,140.0,-140.0,200.0,185.0,RL185-200,waste,oxide,2.38,0.452,0.0179,1.17,63.4,14.08,3.62,24.0,18.0,soft,0.63,0.93,6.98,6.2,0.465,0.81,0.46,0.49,0.47,190,True,-28.691787635644985,122.42271365145002,fault_breccia_gouge,argillic_fault_damage,fault_damage_zone,main_fault
443856.6912489614,6812520.128649618,B_015_031,150.0,-140.0,200.0,185.0,RL185-200,waste,oxide,2.38,0.513,0.0195,1.37,64.7,13.27,3.22,24.0,18.0,soft,0.82,0.97,6.95,2.0,0.454,0.80,0.45,0.47,0.48,190,True,-28.691787635644985,122.42281605512504,fault_breccia_gouge,argillic_fault_damage,fault_damage_zone,main_fault
443866.6912489614,6812520.128649618,B_016_031,160.0,-140.0,200.0,185.0,RL185-200,waste,oxide,2.37,0.411,0.0174,1.12,62.4,13.15,3.50,24.0,18.0,soft,0.88,0.99,7.30,2.1,0.475,0.79,0.46,0.47,0.49,190,True,-28.691787635644985,122.42291845880004,fault_breccia_gouge,argillic_fault_damage,fault_damage_zone,main_fault
