particle_id,column_id,layer,pre_x,pre_y,pre_z,pre_volume_m3,pre_cell_area_m2,z_fraction_from_floor,depth_fraction_from_top,pre_floor_z_m,pre_top_z_m,nearest_hole_id,nearest_hole_distance_m,lithology,mineral_domain,structure_domain,digability,coarse_risk,dx_m,dy_m,horizontal_displacement_m,throw_model_m,direction_x,direction_y,nearest_hole_index,nearest_hole_id_model,model_burden_m,model_spacing_m,model_energy_density_mj_m3,model_firing_time_ms,model_front_relief_norm,model_depth_fraction_from_top,model_back_relief_norm,model_row_throw_factor,model_face_factor,model_toe_factor,model_face_row_throw_multiplier,model_face_row_vertical_damping,model_lateral_spread_multiplier,model_depth_factor,model_vertical_heave_m,post_x,post_y,post_volume_m3,topo_i,topo_j,post_z,post_floor_z_m,post_surface_z_m,post_muckpile_height_m
2251,282,3,363464.942738142,6591732.558971153,189.6875,7.5,4.0,0.3125,0.6875,185.0,200.0,5-H-017,3.3987798823061635,propylitic_volcanics,stockwork_ore,background,hard,bad,6.66299953188379,1.5108102095811684,6.832138043925802,7.144045087627833,0.9550441224984301,0.2964636977459527,16,5-H-017,7.0,8.0,1.7900000000000003,762.0730175250786,0.28513811415368806,0.6875,0.7148618858463119,0.7458368097493152,0.19754563987215756,0.700306794437507,1.3587439121985134,0.892092808025098,1.1106740430511814,1.025143762408634,1.6597862866295916,363471.6057376739,6591734.069781362,9.15,10,16,191.23927053677343,185.0,201.4942760292882,16.494276029288173
2252,282,4,363464.942738142,6591732.558971153,191.5625,7.5,4.0,0.4375,0.5625,185.0,200.0,5-H-017,3.3987798823061635,propylitic_volcanics,stockwork_ore,background,hard,bad,6.266059950676058,2.17921798272207,6.634191610263129,6.700259590366161,0.9533069110135223,0.302003200999354,16,5-H-017,7.0,8.0,1.7900000000000003,762.0730175250786,0.28513811415368806,0.5625,0.7148618858463119,0.7458368097493152,0.19754563987215756,0.4941770125291821,1.2938526717040273,0.9238544389628529,1.0780980113201508,1.0096828975908612,1.7407770631642887,363471.2087980927,6591734.738189136,9.15,10,16,192.89742963129663,185.0,201.4942760292882,16.494276029288173
2253,282,5,363464.942738142,6591732.558971153,193.4375,7.5,4.0,0.5625,0.4375,185.0,200.0,5-H-017,3.3987798823061635,propylitic_volcanics,stockwork_ore,background,hard,bad,6.149659934983186,2.321341465800425,6.573198880056944,6.2832336049370285,0.9516168669942079,0.3072870619667026,16,5-H-017,7.0,8.0,1.7900000000000003,762.0730175250786,0.28513811415368806,0.4375,0.7148618858463119,0.7458368097493152,0.19754563987215756,0.29687615478759505,1.2317408444321591,0.954255659830965,1.046917271968241,0.9945853590204629,1.820677822089923,363471.09239807696,6591734.880312619,9.15,10,16,192.7659802853514,185.0,201.4942760292882,16.494276029288173
2254,282,6,363464.942738142,6591732.558971153,195.3125,7.5,4.0,0.6875,0.3125,185.0,200.0,5-H-017,3.3987798823061635,propylitic_volcanics,stockwork_ore,background,hard,bad,6.18669923258428,0.501864505410166,6.207021457692047,5.970945541892313,0.950246172136612,0.31149993955010064,16,5-H-017,7.0,8.0,1.7900000000000003,762.0730175250786,0.28513811415368806,0.3125,0.7148618858463119,0.7458368097493152,0.19754563987215756,0.13907239614434003,1.182063007691384,0.9785709465217874,1.0219785163879103,0.9848740209318504,1.890263739605789,363471.1294373746,6591733.060835658,9.15,10,15,194.53330124552528,185.0,199.51582465764812,14.51582465764813
2255,282,7,363464.942738142,6591732.558971153,197.1875,7.5,4.0,0.8125,0.1875,185.0,200.0,5-H-017,3.3987798823061635,propylitic_volcanics,stockwork_ore,background,hard,bad,5.577225916628731,2.4692597273373695,6.099400997324689,5.8084769299473935,0.9493777840841183,0.31413663124113556,16,5-H-017,7.0,8.0,1.7900000000000003,762.0730175250786,0.28513811415368806,0.1875,0.7148618858463119,0.7458368097493152,0.19754563987215756,0.0400800265017407,1.1508994484709412,0.993824245104524,1.0063341075851036,0.9840180952317749,1.9432828289674402,363470.5199640586,6591735.02823088,9.15,10,16,198.70784284084414,185.0,201.4942760292882,16.494276029288173
2256,282,8,363464.942738142,6591732.558971153,199.0625,7.5,4.0,0.9375,0.0625,185.0,200.0,5-H-017,3.3987798823061635,propylitic_volcanics,stockwork_ore,background,hard,bad,5.816322992729983,1.208590266813785,5.940564248351875,5.800210521233035,0.9490449401090858,0.3151407648231845,16,5-H-017,7.0,8.0,1.7900000000000003,762.0730175250786,0.28513811415368806,0.0625,0.7148618858463119,0.7458368097493152,0.19754563987215756,0.002333657639698224,1.139016601281447,0.9996404169644921,1.0003688031133413,0.9928688848690186,1.9783483252066827,363470.7590611347,6591733.76756142,9.15,10,15,197.4437037023836,185.0,199.51582465764812,14.51582465764813
2257,283,1,363464.942738142,6591734.558971153,185.9375,7.5,4.0,0.0625,0.9375,185.0,200.0,5-H-023,3.3262913438607526,propylitic_volcanics,stockwork_ore,background,hard,bad,7.5409424953154724,1.3169904373934522,7.655081810786906,7.657933125900963,0.9875265166493965,0.15745278312659078,22,5-H-023,7.000000000000001,8.0,1.79,784.0619905564241,0.28513811415368806,0.9375,0.7148618858463119,0.7458368097493152,0.19754563987215756,0.9848687366886018,1.4483261999166772,0.848245910672198,1.1556452198233866,1.0339185872506822,1.5379977034006933,363472.4836806373,6591735.87596159,9.15,11,16,187.8716710087181,185.0,199.08339696628167,14.083396966281663
2258,283,2,363464.942738142,6591734.558971153,187.8125,7.5,4.0,0.1875,0.8125,185.0,200.0,5-H-023,3.3262913438607526,propylitic_volcanics,stockwork_ore,background,hard,bad,7.413234110395237,1.3118540611297869,7.528412917290747,7.488251548343496,0.9872654907205065,0.1590812711553353,22,5-H-023,7.000000000000001,8.0,1.79,784.0619905564241,0.28513811415368806,0.8125,0.7148618858463119,0.7458368097493152,0.19754563987215756,0.8774689157719662,1.4145159103813896,0.864794676421401,1.138672126747281,1.0351749372958736,1.5884998830027668,363472.3559722524,6591735.870825213,9.15,11,16,188.52734956269572,185.0,199.08339696628167,14.083396966281663
2259,283,3,363464.942738142,6591734.558971153,189.6875,7.5,4.0,0.3125,0.6875,185.0,200.0,5-H-023,3.3262913438607526,propylitic_volcanics,stockwork_ore,background,hard,bad,6.909207144950017,2.1451267935042915,7.23454990528356,7.123299821747348,0.9868291869479627,0.1617657435541369,22,5-H-023,7.000000000000001,8.0,1.79,784.0619905564241,0.28513811415368806,0.6875,0.7148618858463119,0.7458368097493152,0.19754563987215756,0.700306794437507,1.3587439121985134,0.892092808025098,1.1106740430511814,1.025143762408634,1.6597862866295918,363471.8519452869,6591736.704097946,9.15,10,17,191.61079643184038,185.0,201.06733028893177,16.067330288931778
2260,283,4,363464.942738142,6591734.558971153,191.5625,7.5,4.0,0.4375,0.5625,185.0,200.0,5-H-023,3.3262913438607526,propylitic_volcanics,stockwork_ore,background,hard,bad,6.791080623194417,1.152422250638522,6.888167613704927,6.680803012899827,0.9863125902187578,0.16488624677626842,22,5-H-023,7.000000000000001,8.0,1.79,784.0619905564241,0.28513811415368806,0.5625,0.7148618858463119,0.7458368097493152,0.19754563987215756,0.4941770125291821,1.2938526717040273,0.9238544389628529,1.0780980113201508,1.0096828975908612,1.740777063164289,363471.73381876515,6591735.711393403,9.15,10,16,193.4886575879694,185.0,201.4942760292882,16.494276029288173
2261,283,5,363464.942738142,6591734.558971153,193.4375,7.5,4.0,0.5625,0.4375,185.0,200.0,5-H-023,3.3262913438607526,propylitic_volcanics,stockwork_ore,background,hard,bad,6.652729888756081,-0.4846931288705373,6.670362988767764,6.264988010161969,0.9858091265649644,0.1678700866182594,22,5-H-023,7.000000000000001,8.0,1.79,784.0619905564241,0.28513811415368806,0.4375,0.7148618858463119,0.7458368097493152,0.19754563987215756,0.29687615478759505,1.2317408444321591,0.954255659830965,1.046917271968241,0.9945853590204629,1.8206778220899231,363471.5954680307,6591734.074278024,9.15,10,16,194.94744895813798,185.0,201.4942760292882,16.494276029288173
2262,283,6,363464.942738142,6591734.558971153,195.3125,7.5,4.0,0.6875,0.3125,185.0,200.0,5-H-023,3.3262913438607526,propylitic_volcanics,stockwork_ore,background,hard,bad,5.90105061036358,0.5790115943579962,5.929388900424171,5.95360678614468,0.985400136558685,0.1702544298105777,22,5-H-023,7.000000000000001,8.0,1.79,784.0619905564241,0.28513811415368806,0.3125,0.7148618858463119,0.7458368097493152,0.19754563987215756,0.13907239614434003,1.182063007691384,0.9785709465217874,1.0219785163879103,0.9848740209318504,1.8902637396057893,363470.84378875233,6591735.137982747,9.15,10,16,197.11521965135606,185.0,201.4942760292882,16.494276029288173
2263,283,7,363464.942738142,6591734.558971153,197.1875,7.5,4.0,0.8125,0.1875,185.0,200.0,5-H-023,3.3262913438607526,propylitic_volcanics,stockwork_ore,background,hard,bad,5.7270559741588976,1.0875723422466397,5.829406807795195,5.791609959373384,0.9851407146188371,0.17174915545727354,22,5-H-023,7.000000000000001,8.0,1.79,784.0619905564241,0.28513811415368806,0.1875,0.7148618858463119,0.7458368097493152,0.19754563987215756,0.0400800265017407,1.1508994484709412,0.993824245104524,1.0063341075851036,0.9840180952317749,1.9432828289674404,363470.6697941161,6591735.646543494,9.15,10,16,199.18360356132052,185.0,201.4942760292882,16.494276029288173
2264,283,8,363464.942738142,6591734.558971153,199.0625,7.5,4.0,0.9375,0.0625,185.0,200.0,5-H-023,3.3262913438607526,propylitic_volcanics,stockwork_ore,background,hard,bad,5.8326635487083385,0.9049925168366687,5.902455042434573,5.783367555105322,0.9850412163290786,0.17231889662172678,22,5-H-023,7.000000000000001,8.0,1.79,784.0619905564241,0.28513811415368806,0.0625,0.7148618858463119,0.7458368097493152,0.19754563987215756,0.002333657639698224,1.139016601281447,0.9996404169644921,1.0003688031133413,0.9928688848690186,1.978348325206683,363470.7754016907,6591735.46396367,9.15,10,16,199.46620030963211,185.0,201.4942760292882,16.494276029288173
2265,284,1,363464.942738142,6591736.558971153,185.9375,7.5,4.0,0.0625,0.9375,185.0,200.0,5-H-023,2.209999708975999,propylitic_volcanics,stockwork_ore,background,hard,bad,7.369220111031445,2.032751413553229,7.644441336954124,7.778538563519918,0.9817197861774645,0.1903319768921482,22,5-H-023,6.999999999999999,7.999999999999999,1.7899999999999998,820.1069660915931,0.28513811415368806,0.9375,0.7148618858463119,0.7458368097493152,0.19754563987215756,0.9848687366886018,1.4483261999166772,0.848245910672198,1.1556452198233866,1.0339185872506822,1.537997703400693,363472.31195825303,6591738.591722567,9.15,11,18,187.21515343050493,185.0,198.7307192786829,13.730719278682908
2266,284,2,363464.942738142,6591736.558971153,187.8125,7.5,4.0,0.1875,0.8125,185.0,200.0,5-H-023,2.209999708975999,propylitic_volcanics,stockwork_ore,background,hard,bad,7.18798859291501,2.489984507110302,7.607049550090077,7.60618465642121,0.9813381827506307,0.19228981011923085,22,5-H-023,6.999999999999999,7.999999999999999,1.7899999999999998,820.1069660915931,0.28513811415368806,0.8125,0.7148618858463119,0.7458368097493152,0.19754563987215756,0.8774689157719662,1.4145159103813896,0.864794676421401,1.138672126747281,1.0351749372958736,1.5884998830027663,363472.1307267349,6591739.048955659,9.15,11,18,186.92102458822168,185.0,198.7307192786829,13.730719278682908
2267,284,3,363464.942738142,6591736.558971153,189.6875,7.5,4.0,0.3125,0.6875,185.0,200.0,5-H-023,2.209999708975999,propylitic_volcanics,stockwork_ore,background,hard,bad,6.628218471524648,1.756815705232161,6.857089873146692,7.235485274162328,0.9807004778285702,0.19551617014153588,22,5-H-023,6.999999999999999,7.999999999999999,1.7899999999999998,820.1069660915931,0.28513811415368806,0.6875,0.7148618858463119,0.7458368097493152,0.19754563987215756,0.700306794437507,1.3587439121985134,0.892092808025098,1.1106740430511814,1.025143762408634,1.6597862866295914,363471.5709566135,6591738.315786858,9.15,10,18,189.3610443316562,185.0,198.87140594320218,13.871405943202179
2268,284,4,363464.942738142,6591736.558971153,191.5625,7.5,4.0,0.4375,0.5625,185.0,200.0,5-H-023,2.209999708975999,propylitic_volcanics,stockwork_ore,background,hard,bad,6.714298005457082,1.0263917008017365,6.792295461002829,6.786019545581682,0.9799456526216503,0.19926494400151698,22,5-H-023,6.999999999999999,7.999999999999999,1.7899999999999998,820.1069660915931,0.28513811415368806,0.5625,0.7148618858463119,0.7458368097493152,0.19754563987215756,0.4941770125291821,1.2938526717040273,0.9238544389628529,1.0780980113201508,1.0096828975908612,1.7407770631642887,363471.65703614743,6591737.5853628535,9.15,10,17,193.22349228393105,185.0,201.06733028893177,16.067330288931778
2269,284,5,363464.942738142,6591736.558971153,193.4375,7.5,4.0,0.5625,0.4375,185.0,200.0,5-H-023,2.209999708975999,propylitic_volcanics,stockwork_ore,background,hard,bad,6.651973471969955,0.2746512872557447,6.6576410538105195,6.363655837135738,0.9792102684208013,0.20284784992516525,22,5-H-023,6.999999999999999,7.999999999999999,1.7899999999999998,820.1069660915931,0.28513811415368806,0.4375,0.7148618858463119,0.7458368097493152,0.19754563987215756,0.29687615478759505,1.2317408444321591,0.954255659830965,1.046917271968241,0.9945853590204629,1.8206778220899227,363471.59471161396,6591736.83362244,9.15,10,17,193.25112047033053,185.0,201.06733028893177,16.067330288931778
2270,284,6,363464.942738142,6591736.558971153,195.3125,7.5,4.0,0.6875,0.3125,185.0,200.0,5-H-023,2.209999708975999,propylitic_volcanics,stockwork_ore,background,hard,bad,6.230406221813532,1.115204359063929,6.329426707948198,6.047370643839596,0.9786130632798785,0.20570967983537508,22,5-H-023,6.999999999999999,7.999999999999999,1.7899999999999998,820.1069660915931,0.28513811415368806,0.3125,0.7148618858463119,0.7458368097493152,0.19754563987215756,0.13907239614434003,1.182063007691384,0.9785709465217874,1.0219785163879103,0.9848740209318504,1.8902637396057889,363471.1731443638,6591737.674175512,9.15,10,17,194.84100933804135,185.0,201.06733028893177,16.067330288931778
2271,284,7,363464.942738142,6591736.558971153,197.1875,7.5,4.0,0.8125,0.1875,185.0,200.0,5-H-023,2.209999708975999,propylitic_volcanics,stockwork_ore,background,hard,bad,5.445612869135907,1.392812821054085,5.62090980847329,5.88282251531828,0.9782343443489452,0.2075031747617114,22,5-H-023,6.999999999999999,7.999999999999999,1.7899999999999998,820.1069660915931,0.28513811415368806,0.1875,0.7148618858463119,0.7458368097493152,0.19754563987215756,0.0400800265017407,1.1508994484709412,0.993824245104524,1.0063341075851036,0.9840180952317749,1.94328282896744,363470.3883510111,6591737.951783974,9.15,10,17,196.2941986221566,185.0,201.06733028893177,16.067330288931778
2272,284,8,363464.942738142,6591736.558971153,199.0625,7.5,4.0,0.9375,0.0625,185.0,200.0,5-H-023,2.209999708975999,propylitic_volcanics,stockwork_ore,background,hard,bad,5.759301009881458,0.5709743615087929,5.787534867620407,5.874450300727063,0.9780891092875602,0.20818668135369986,22,5-H-023,6.999999999999999,7.999999999999999,1.7899999999999998,820.1069660915931,0.28513811415368806,0.0625,0.7148618858463119,0.7458368097493152,0.19754563987215756,0.002333657639698224,1.139016601281447,0.9996404169644921,1.0003688031133413,0.9928688848690186,1.9783483252066825,363470.70203915186,6591737.129945514,9.15,10,17,198.92729594141426,185.0,201.06733028893177,16.067330288931778
2273,285,1,363464.942738142,6591738.558971153,185.9375,7.5,4.0,0.0625,0.9375,185.0,200.0,5-H-023,2.589205152765039,propylitic_volcanics,stockwork_ore,background,hard,bad,7.16797521326048,2.7809555995857633,7.688535797197281,7.670107579607925,0.968732904210761,0.24810594571550396,22,5-H-023,7.000000000000001,8.0,1.79,857.367897400659,0.28513811415368806,0.9375,0.7148618858463119,0.7458368097493152,0.19754563987215756,0.9848687366886018,1.4483261999166772,0.848245910672198,1.1556452198233866,1.0339185872506822,1.5379977034006933,363472.11071335524,6591741.339926752,9.15,11,19,186.39608485773755,185.0,197.14742869212435,12.147428692124338
2274,285,2,363464.942738142,6591738.558971153,187.8125,7.5,4.0,0.1875,0.8125,185.0,200.0,5-H-023,2.589205152765039,propylitic_volcanics,stockwork_ore,background,hard,bad,7.219284358441223,2.614163170487827,7.67801509050152,7.5001562451229775,0.9680837868323489,0.25062677764424823,22,5-H-023,7.000000000000001,8.0,1.79,857.367897400659,0.28513811415368806,0.8125,0.7148618858463119,0.7458368097493152,0.19754563987215756,0.8774689157719662,1.4145159103813896,0.864794676421401,1.138672126747281,1.0351749372958736,1.5884998830027668,363472.1620225004,6591741.173134323,9.15,11,19,187.5211230748735,185.0,197.14742869212435,12.147428692124338
2275,285,3,363464.942738142,6591738.558971153,189.6875,7.5,4.0,0.3125,0.6875,185.0,200.0,5-H-023,2.589205152765039,propylitic_volcanics,stockwork_ore,background,hard,bad,6.912076298207225,1.4260998507661484,7.057659635927006,7.13462432438989,0.966999581187304,0.25477796212305875,22,5-H-023,7.000000000000001,8.0,1.79,857.367897400659,0.28513811415368806,0.6875,0.7148618858463119,0.7458368097493152,0.19754563987215756,0.700306794437507,1.3587439121985134,0.892092808025098,1.1106740430511814,1.025143762408634,1.6597862866295918,363471.8548144402,6591739.985071003,9.15,10,18,189.42267075845223,185.0,198.87140594320218,13.871405943202179
2276,285,4,363464.942738142,6591738.558971153,191.5625,7.5,4.0,0.4375,0.5625,185.0,200.0,5-H-023,2.589205152765039,propylitic_volcanics,stockwork_ore,background,hard,bad,6.9271209147491275,-0.17573681183269096,6.9293497237899535,6.691424041533622,0.9657171510027235,0.25959657982951706,22,5-H-023,7.000000000000001,8.0,1.79,857.367897400659,0.28513811415368806,0.5625,0.7148618858463119,0.7458368097493152,0.19754563987215756,0.4941770125291821,1.2938526717040273,0.9238544389628529,1.0780980113201508,1.0096828975908612,1.740777063164289,363471.8698590567,6591738.383234341,9.15,10,18,190.85236111507734,185.0,198.87140594320218,13.871405943202179
2277,285,5,363464.942738142,6591738.558971153,193.4375,7.5,4.0,0.5625,0.4375,185.0,200.0,5-H-023,2.589205152765039,propylitic_volcanics,stockwork_ore,background,hard,bad,5.992890311148319,0.7004268388437185,6.033683123766776,6.274947983075079,0.9644687063567361,0.2641971128883963,22,5-H-023,7.000000000000001,8.0,1.79,857.367897400659,0.28513811415368806,0.4375,0.7148618858463119,0.7458368097493152,0.19754563987215756,0.29687615478759505,1.2317408444321591,0.954255659830965,1.046917271968241,0.9945853590204629,1.8206778220899231,363470.93562845315,6591739.259397992,9.15,10,18,192.1716981905318,185.0,198.87140594320218,13.871405943202179
2278,285,6,363464.942738142,6591738.558971153,195.3125,7.5,4.0,0.6875,0.3125,185.0,200.0,5-H-023,2.589205152765039,propylitic_volcanics,stockwork_ore,background,hard,bad,5.542164733621346,2.6431159903787727,6.140167104663531,5.963071730407803,0.963455551067075,0.2678682532851525,22,5-H-023,7.000000000000001,8.0,1.79,857.367897400659,0.28513811415368806,0.3125,0.7148618858463119,0.7458368097493152,0.19754563987215756,0.13907239614434003,1.182063007691384,0.9785709465217874,1.0219785163879103,0.9848740209318504,1.8902637396057893,363470.4849028756,6591741.202087143,9.15,10,19,192.86311288699784,185.0,197.677465285429,12.677465285429019
